L_var_ID	Orthogroup	LVeggA	LVeggB	LVeggC	LV4cA	LV4cB	LV4cC	LV16cA	LV16cB	LV16cC	LV32cA	LV32cB	LV32cC	LVblA	LVblB	LVblC	LVgaA	LVgaB	LVgaC	LVprA	LVprB	LVprC
LVA_14637	NA	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	3	0
LVA_14638	NA	219	78	244	244	443	290	189	240	404	112	519	150	151	135	107	168	55	106	59	28	23
LVA_14639	NA	0	0	1	0	1	0	0	0	1	0	0	0	0	2	2	5	4	347	210	2	2
LVA_1464	OG0004022	93	122	320	1274	1050	1003	1872	2894	1377	916	2453	1510	2697	3003	4180	2014	2107	1859	999	808	759
LVA_14640	NA	6	0	2	2	0	3	0	2	2	0	0	1	3	9	6	15	9	531	314	1	3
LVA_14641	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LVA_14642	OG0000215	0	1	0	0	1	4	0	0	0	0	0	1	4	0	3	4	0	0	2	1	1
LVA_14643	OG0015216	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	2	1
LVA_14647	NA	86	179	343	281	266	419	469	608	425	273	485	658	244	133	316	225	94	199	138	78	74
LVA_14648	OG0011400	392	171	456	442	327	379	427	639	400	209	592	733	237	182	271	394	221	366	255	179	170
LVA_14649	OG0005331	21	12	2	67	72	24	14	16	16	7	24	134	49	13	14	19	6	8	21	2	8
LVA_1465	OG0010506	167	975	271	574	404	876	1193	1669	482	420	824	1608	156	151	203	239	166	107	90	95	90
LVA_14650	NA	8	34	360	268	130	552	274	334	164	852	468	1826	12	24	138	26	36	62	26	18	10
LVA_14651	OG0006511	3135	1267	2430	2795	3355	4518	4364	5108	3545	2582	5750	6000	564	498	286	1930	948	1150	1266	723	839
LVA_14652	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14659	OG0004717	34	54	90	78	96	96	190	125	154	187	194	264	56	321	449	299	191	173	155	177	131
LVA_14660	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	3	2	5	2
LVA_14661	OG0004717	44	28	137	65	148	134	316	289	205	233	319	374	212	148	135	436	232	266	347	326	339
LVA_14662	OG0009174	48	30	46	258	518	194	233	252	184	132	388	476	1335	1474	1550	1817	1917	1670	1221	802	902
LVA_14663	OG0015122	5	115	28	135	271	268	208	262	109	359	157	241	97	162	139	240	149	203	203	207	179
LVA_14664	NA	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	4	3	0	1	0	1
LVA_14665	OG0006510	40	71	49	262	138	295	365	482	236	431	633	630	394	516	670	642	370	474	324	222	185
LVA_14667	OG0002286	87	81	115	314	194	648	411	483	423	226	457	594	275	256	258	491	455	477	674	558	548
LVA_14668	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0
LVA_14669	OG0009173	38	45	62	93	58	65	325	356	76	312	641	1004	1817	3936	3457	6549	3459	4863	5908	4542	4206
LVA_1467	OG0010505	0	0	21	0	0	0	0	1	0	0	0	0	5	4	6	0	5	6	21	33	6
LVA_14670	OG0001808	17	26	42	52	9	25	173	154	3	10	48	28	52	6	13	4	24	24	121	41	81
LVA_14673	OG0003653	0	1	0	1	0	2	1	0	0	0	1	0	1	3	1	0	0	0	0	0	0
LVA_14676	NA	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	29	10	5	4	4	1
LVA_14678	OG0005496	30	25	55	38	33	66	59	94	168	38	122	240	17	18	5	68	25	64	66	13	38
LVA_1468	OG0013596	12	30	4	73	24	28	39	35	20	20	47	49	44	144	142	123	82	73	71	47	67
LVA_14680	OG0016160	8	10	11	8	8	12	11	10	10	9	20	13	7	8	10	23	5	11	13	8	10
LVA_14681	OG0017322	10	4	26	6	8	13	9	16	8	6	20	26	8	13	10	20	16	17	26	9	12
LVA_14682	OG0016160	7	2	7	10	9	6	12	7	10	10	22	9	3	8	7	13	4	13	11	6	7
LVA_14683	NA	17	0	14	7	26	6	19	38	25	7	7	9	2	8	5	25	13	13	22	11	9
LVA_14684	OG0017322	20	5	27	6	16	13	23	26	13	9	14	19	11	12	12	31	19	19	38	17	13
LVA_14685	OG0010689	265	88	108	341	605	441	870	1018	687	771	1725	1485	1228	660	1068	784	399	532	669	526	518
LVA_14686	NA	0	0	0	3	0	0	0	0	0	0	0	1	4	5	3	4	2	3	2	3	5
LVA_14688	OG0006121	416	438	594	2071	1121	1695	4131	4593	2281	2406	3777	3770	1233	1421	1348	1975	1209	1449	1357	861	956
LVA_14689	OG0003479	668	234	1181	1534	4501	2493	3206	3200	1922	1937	1831	5752	1187	1211	1753	2421	1750	1680	1366	667	803
LVA_1469	NA	0	0	1	48	15	0	1	0	1	2	3	8	49	17	26	62	13	7	5	16	9
LVA_14690	OG0017469	0	0	0	4	3	1	1	2	2	0	0	1	0	1	1	0	0	0	0	0	0
LVA_14691	OG0002107	57	239	85	58	56	298	254	281	278	116	227	334	86	192	352	422	242	632	1962	1544	1243
LVA_14692	NA	1	3	7	2	1	16	5	4	2	0	2	3	1	6	11	2	7	7	13	9	3
LVA_14693	OG0008340	0	6	6	2	3	17	5	2	1	0	1	2	0	7	9	4	11	13	15	6	5
LVA_14695	OG0001978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14697	NA	2	6	114	3	16	6	38	34	10	4	8	3	14	10	12	27	29	10	13	87	89
LVA_1470	OG0001740	0	0	1	1	0	1	0	1	0	1	0	3	6	6	5	10	15	10	9	4	8
LVA_14701	OG0000093	5	3	5	6	108	7	132	209	15	106	13	10	19	28	3	72	40	39	29	28	14
LVA_14702	OG0015682	0	0	0	0	0	0	0	0	0	0	0	0	7	1	2	1	0	1	0	1	0
LVA_14703	NA	1	4	0	7	37	3	22	24	2	49	6	1	2	7	2	8	16	4	16	24	18
LVA_14704	OG0004716	62	204	148	676	680	1298	542	468	1136	436	1012	690	294	292	440	640	328	424	422	524	572
LVA_14705	OG0008149	898	210	591	842	857	491	388	335	606	545	996	2582	3096	2934	2864	3466	2030	2559	1793	1192	1244
LVA_14706	NA	226	93	175	70	142	56	176	126	138	46	72	88	90	160	167	301	158	191	206	152	162
LVA_14707	NA	0	0	0	2	0	0	0	0	1	1	0	1	107	65	0	36	31	44	29	14	1
LVA_14709	OG0006340	685	186	365	158	363	169	388	356	342	136	192	176	254	390	328	803	377	509	564	440	434
LVA_14710	OG0009162	0	0	88	4	4	16	3	1	5	14	5	8	34	83	33	37	21	43	367	391	301
LVA_14711	OG0015112	2	0	3	0	1	0	0	0	3	0	1	0	10	3	6	265	61	127	323	174	217
LVA_14712	OG0016581	12	24	15	9	2	54	39	36	78	7	21	19	221	165	243	338	263	256	401	203	255
LVA_14713	NA	0	0	0	0	0	2	0	0	3	0	0	0	0	0	1	1	3	2	5	2	0
LVA_14714	NA	0	7	1	3	12	14	0	0	3	0	0	1	0	0	2	2	0	2	2	0	0
LVA_14715	OG0000024	0	0	1	2	0	2	1	0	6	0	2	0	0	4	0	0	1	5	35	10	32
LVA_14716	OG0000465	0	1	0	0	2	2	0	0	0	0	2	2	0	0	0	3	0	0	0	2	1
LVA_14717	OG0006521	74	496	526	716	1008	982	472	662	231	578	197	578	7	21	312	6	0	11	14	5	8
LVA_14718	OG0000472	2	0	0	3	2	1	2	0	1	0	2	1	1	16	0	3	3	2	34	72	30
LVA_14719	NA	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
LVA_1472	NA	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	0	0	0	0
LVA_14720	OG0000472	2	0	0	1	0	2	1	2	1	0	2	1	7	104	2	12	4	0	52	38	29
LVA_14721	OG0012441	4	54	183	273	228	399	558	694	283	301	263	623	361	461	459	559	474	401	737	536	393
LVA_14722	NA	0	1	6	1	2	10	2	4	1	2	4	0	3	5	2	8	5	6	52	19	28
LVA_14724	OG0016596	2	0	0	3	5	0	6	14	0	0	8	7	0	2	0	0	5	1	3	5	3
LVA_14726	OG0012443	2338	1644	3386	4053	3510	3895	3577	4090	2354	1718	6242	6572	3936	4361	5701	4927	3089	3289	2316	1497	1502
LVA_14728	OG0004727	527	462	969	2943	2079	2784	3698	3911	3907	2371	5259	4620	2286	2186	3457	2747	1869	1938	1512	786	1191
LVA_14729	OG0009188	248	189	423	732	469	1110	3203	3607	2824	1763	3573	3473	1294	1262	1500	1516	897	1216	775	520	624
LVA_1473	OG0013588	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	6	11	1	2	3	1
LVA_14730	OG0005492	13	49	98	229	95	80	133	156	98	87	84	186	1760	1654	2840	1837	1064	938	1200	1041	1016
LVA_14731	NA	0	0	0	12	0	0	0	0	0	1	2	0	14	0	0	0	0	0	1	0	0
LVA_14732	NA	0	0	0	57	0	0	2	1	0	4	1	0	24	0	1	0	0	0	2	0	0
LVA_14733	OG0001911	418	92	48	36	731	150	1590	2224	221	111	1890	3	21	76	18	192	366	129	196	88	241
LVA_14735	NA	0	22	0	2	0	121	0	0	0	0	0	0	9	24	42	50	20	14	36	19	12
LVA_14736	NA	0	25	0	0	0	97	1	0	1	0	0	2	10	28	45	30	14	8	20	24	10
LVA_14737	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
LVA_14738	NA	5	1	12	19	0	1	55	66	23	7	7	19	9	17	19	9	6	5	9	10	5
LVA_14739	NA	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
LVA_14740	NA	0	0	0	0	0	0	0	0	0	0	0	0	20	10	7	18	16	18	17	5	9
LVA_14741	NA	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1
LVA_14742	OG0008329	2	1	4	0	7	0	3	3	2	3	3	3	73	68	73	101	44	56	43	28	33
LVA_14743	OG0001037	1	2	7	4	2	0	1	2	0	2	11	6	275	578	161	375	96	261	264	36	30
LVA_14744	NA	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14745	OG0015121	3	55	0	1	0	34	1	4	13	0	7	5	2	2	3	5	4	1	3	3	5
LVA_14746	OG0012432	2729	1385	2799	2312	2658	4046	7183	9135	4366	4341	5927	5708	805	516	518	1376	923	831	875	666	619
LVA_14747	OG0001601	76	91	23	87	157	206	225	316	383	34	56	107	372	328	722	1138	839	658	821	734	671
LVA_14748	OG0016588	0	0	1	4	1	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	2
LVA_14749	OG0000476	1	0	4	1	1	0	1	0	4	0	1	0	4	0	0	6	0	1	0	2	2
LVA_1475	OG0015628	33	32	49	75	273	107	143	211	67	45	159	155	153	121	158	332	193	268	414	245	310
LVA_14750	OG0000476	2	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1
LVA_14751	OG0002889	32	1	2	14	3	3	3	6	2	9	2	6	13	17	15	54	22	14	12	17	10
LVA_14752	OG0000476	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
LVA_14753	NA	1	1	0	0	3	0	1	1	0	0	0	0	7	3	0	0	11	1	1	0	0
LVA_14754	NA	2	3	3	0	0	2	1	2	1	0	0	0	2	3	0	1	10	5	4	1	2
LVA_14755	NA	0	0	2	2	2	1	1	1	0	0	0	1	3	0	2	1	3	0	0	0	0
LVA_14756	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14757	NA	1	1	1	1	0	0	0	0	0	0	0	0	2	1	1	0	4	1	1	0	0
LVA_14758	NA	3	0	0	2	1	1	0	1	0	0	1	1	3	0	1	1	2	1	2	3	1
LVA_14759	NA	1	0	1	5	2	0	2	0	2	0	0	1	1	1	1	3	6	0	0	0	0
LVA_1476	OG0010498	1	4	14	222	55	51	107	36	108	31	153	224	701	752	488	1704	666	717	724	659	574
LVA_14760	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LVA_14761	NA	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LVA_14762	NA	0	3	2	1	1	3	0	2	2	0	0	0	6	1	0	3	5	1	2	2	1
LVA_14764	NA	4	0	1	1	0	1	0	1	0	1	1	1	4	0	0	4	4	5	11	8	2
LVA_14765	NA	0	0	2	1	15	2	2	2	0	0	0	0	0	7	2	5	5	3	4	3	0
LVA_14766	NA	0	1	1	1	0	1	0	1	0	0	0	0	5	10	2	9	6	5	8	2	0
LVA_14767	NA	1	0	0	0	1	1	2	2	0	0	0	1	1	0	0	1	1	2	6	4	1
LVA_14768	NA	32	2	1	3	6	2	2	6	3	6	1	1	4	1	0	2	1	2	5	34	2
LVA_14769	OG0000439	0	7	0	0	0	30	0	0	0	1	0	2	97	18	36	21	7	30	32	26	20
LVA_1477	OG0010497	8	27	60	93	151	132	90	140	106	110	93	53	29	86	47	243	109	124	163	72	72
LVA_14770	NA	2	0	0	0	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0
LVA_14771	NA	3	3	0	0	3	3	1	1	0	0	0	1	4	2	1	0	8	0	0	0	0
LVA_14772	NA	1	0	2	0	0	0	1	0	1	0	0	0	1	1	0	2	9	1	1	1	1
LVA_14773	NA	3	5	2	5	5	4	5	1	1	0	0	1	14	2	5	6	9	6	3	0	2
LVA_14774	NA	5	0	4	7	7	3	2	1	0	0	0	1	2	1	3	2	5	1	7	5	3
LVA_14775	NA	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	10	1	1	0	0
LVA_14776	NA	2	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	2	2	1
LVA_14777	NA	2	0	3	4	2	0	3	0	2	0	0	1	5	0	2	2	7	0	0	0	0
LVA_14778	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14779	NA	0	1	1	1	0	1	1	1	1	0	1	0	10	1	0	1	14	1	2	0	0
LVA_1478	OG0010496	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	4	3	7
LVA_14780	NA	14	7	4	0	0	19	4	2	0	0	0	0	0	1	0	0	5	4	3	4	6
LVA_14781	NA	5	2	2	10	3	4	2	2	2	2	1	1	17	2	1	8	15	8	16	15	3
LVA_14782	NA	0	0	1	1	9	2	3	2	0	0	0	0	0	5	2	5	3	2	2	2	0
LVA_14783	NA	1	3	0	1	1	2	1	3	0	1	0	2	7	13	4	10	9	7	14	9	2
LVA_14784	NA	5	1	0	4	0	4	2	2	0	5	1	3	4	2	1	2	5	6	30	68	10
LVA_14785	OG0000009	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	8	3	6	4	0
LVA_14786	OG0000009	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	16	2	6	7	2
LVA_14787	OG0000009	0	0	0	0	0	0	2	1	0	0	0	0	2	0	2	0	4	1	9	4	2
LVA_14788	OG0000350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LVA_14789	OG0000009	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	6	2	4	8	3
LVA_1479	OG0013587	73	121	105	538	976	816	721	785	610	782	65	1367	62	58	68	303	259	239	1384	1367	1013
LVA_14790	OG0000009	2	0	2	0	0	0	2	2	1	0	0	0	1	0	0	6	39	6	26	30	8
LVA_14791	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	4	0
LVA_14792	OG0000044	4	2	3	2	3	4	2	2	2	0	0	54	8	0	0	10	26	55	49	23	4
LVA_14793	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1
LVA_14794	OG0002099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14795	NA	1	2	4	2	9	2	2	1	5	4	0	9	0	0	0	1	0	0	0	0	1
LVA_14796	OG0015445	3	22	17	18	0	15	10	12	2	1	8	1	3	24	11	26	46	33	53	29	43
LVA_14798	NA	2	2	6	1	18	4	0	1	2	19	0	8	0	0	0	7	2	2	2	1	2
LVA_14799	NA	1	1	1	0	0	1	1	0	3	0	2	0	4	0	0	4	2	2	12	7	0
LVA_148	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_1480	OG0010495	30	34	102	513	708	403	611	782	547	366	1074	813	407	666	630	813	542	578	528	411	454
LVA_14800	NA	1	0	2	0	0	0	1	0	1	0	3	1	1	0	2	3	1	1	0	0	2
LVA_14801	NA	0	0	0	0	1	4	0	0	3	1	3	2	3	2	4	1	4	3	3	11	9
LVA_14802	NA	5	1	1	2	1	6	4	3	14	1	11	19	10	5	1	55	12	28	51	56	58
LVA_14803	NA	0	0	0	0	0	3	1	1	0	1	0	2	2	0	0	5	0	0	3	2	3
LVA_14804	NA	0	0	0	0	0	1	1	0	4	2	1	4	7	4	1	4	2	4	11	4	14
LVA_14806	NA	0	0	0	0	10	1	1	0	0	0	0	1	1	1	0	2	7	1	2	1	2
LVA_14807	OG0004112	152	176	103	318	271	426	353	316	344	188	616	814	112	75	105	155	92	103	92	57	72
LVA_14808	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LVA_14809	NA	2	0	0	0	2	0	4	7	0	1	2	0	2	2	4	10	1	4	3	3	1
LVA_1481	OG0013586	144	116	156	312	532	696	646	686	692	132	1272	1320	257	494	473	960	520	694	1623	1172	1344
LVA_14813	NA	0	2	0	0	0	2	0	0	0	0	0	0	5	3	14	7	29	3	3	7	10
LVA_14816	NA	22	1	0	1	1	6	4	4	0	1	3	0	2	0	0	0	0	0	2	9	4
LVA_14817	OG0000061	1	0	0	0	2	0	1	4	0	0	0	0	0	0	0	0	0	0	1	2	1
LVA_14818	OG0000439	0	2	0	0	0	10	0	0	0	1	0	1	43	14	18	10	6	12	12	12	9
LVA_14819	OG0002099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_1482	OG0013585	288	147	302	266	376	718	542	627	269	373	902	809	73	123	59	229	146	118	163	137	148
LVA_14820	NA	1	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0
LVA_14821	OG0000596	0	0	2	1	0	0	1	1	4	0	0	1	0	9	3	4	6	7	8	3	4
LVA_14822	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	1	0	1
LVA_14823	OG0000476	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
LVA_14824	OG0000752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14825	NA	1	0	0	0	1	1	1	0	2	1	2	0	5	6	8	9	3	5	5	6	6
LVA_14828	NA	0	1	0	0	0	0	1	2	0	0	0	0	4	1	0	0	6	3	2	0	1
LVA_14829	NA	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
LVA_1483	OG0005409	87	326	460	804	1592	1124	1490	1980	729	793	2108	1621	1404	1580	1981	1645	1317	1080	843	851	688
LVA_14830	NA	0	1	1	0	0	1	2	0	1	0	0	0	1	1	0	0	5	1	1	0	1
LVA_14831	NA	0	0	1	4	2	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0
LVA_14833	NA	1	0	2	0	0	1	1	0	0	0	1	0	1	1	0	1	16	1	1	0	1
LVA_14835	NA	8	3	5	0	0	6	7	3	0	0	2	0	0	1	0	1	4	3	2	2	5
LVA_14836	NA	1	2	0	0	2	1	1	2	1	1	0	1	7	12	0	0	16	1	4	0	0
LVA_14837	NA	4	1	4	2	1	2	2	1	2	0	2	1	4	1	1	3	19	3	5	3	2
LVA_14838	NA	2	1	2	7	3	1	2	0	3	0	1	0	6	3	2	4	13	1	1	0	0
LVA_14839	NA	12	1	3	4	1	10	15	15	2	8	3	4	7	4	3	6	55	12	53	95	24
LVA_14840	OG0000350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0
LVA_14841	OG0000009	4	0	0	0	0	0	2	2	0	0	0	2	1	0	0	7	21	2	21	21	7
LVA_14842	OG0000044	6	2	2	2	2	3	2	2	4	1	2	79	6	0	2	7	49	68	71	48	8
LVA_14843	OG0002099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
LVA_14844	NA	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	16	1	0	0	0	0
LVA_14845	NA	2	1	2	5	10	4	6	0	4	5	0	16	2	0	1	1	2	3	2	1	4
LVA_14846	NA	4	2	2	4	1	10	4	3	16	1	2	7	5	2	0	3	4	1	13	5	10
LVA_14847	NA	0	0	2	0	0	0	0	0	0	1	1	4	0	0	0	2	1	1	0	5	2
LVA_14848	NA	0	0	0	0	3	1	0	0	2	0	2	1	2	2	4	2	4	2	2	6	5
LVA_14849	NA	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	5	3
LVA_1485	OG0014612	35	41	97	193	511	472	762	809	502	238	539	809	938	936	1144	2156	1660	1395	1804	1086	1129
LVA_14850	NA	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	1	6	16	0
LVA_14851	NA	0	0	0	0	2	1	0	0	3	2	5	4	2	2	4	6	7	5	6	7	13
LVA_14852	NA	1	2	0	2	0	1	5	4	2	3	6	7	14	2	3	27	4	7	20	34	79
LVA_14853	NA	0	0	0	0	0	2	0	1	0	0	0	4	6	0	2	14	2	4	5	2	5
LVA_14854	NA	1	2	0	0	5	8	0	1	1	0	2	2	26	2	1	17	1	8	7	8	19
LVA_14855	NA	0	0	0	0	1	0	0	0	0	0	0	1	4	0	0	4	0	2	3	1	4
LVA_14858	NA	3	0	1	0	3	3	6	0	2	0	0	0	5	0	0	4	2	3	1	1	2
LVA_14859	OG0001600	0	2	0	0	2	2	2	0	1	0	0	1	0	0	0	3	1	2	2	2	2
LVA_1486	NA	0	1	4	0	1	0	0	0	0	2	1	1	1	6	26	13	8	23	19	5	2
LVA_14860	OG0000044	4	1	2	2	0	6	5	3	5	1	4	14	8	2	2	4	1	4	14	33	19
LVA_14861	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14862	OG0000044	0	2	0	0	0	1	1	1	2	2	0	35	2	0	0	4	3	3	8	10	10
LVA_14863	OG0000044	0	0	0	0	0	2	0	3	5	0	3	17	7	0	0	1	2	0	2	12	1
LVA_14864	NA	0	0	0	0	0	0	1	1	1	0	1	2	0	0	1	0	1	0	3	0	1
LVA_14865	NA	7	0	2	0	0	2	2	2	3	1	8	2	2	1	1	2	0	0	1	1	5
LVA_14866	NA	0	0	0	0	2	1	0	0	2	1	3	3	1	4	2	4	4	2	6	8	8
LVA_14867	NA	0	2	0	2	1	3	4	4	2	2	9	16	58	3	4	23	5	10	19	30	68
LVA_14870	NA	1	0	0	0	4	0	0	0	0	0	5	2	6	2	2	13	2	6	8	4	11
LVA_14871	NA	1	0	0	0	16	0	6	0	1	0	0	1	0	1	0	1	0	0	6	2	4
LVA_14872	OG0000044	13	4	9	20	4	8	6	5	11	1	10	21	16	0	6	12	35	11	12	63	20
LVA_14873	OG0004112	342	428	286	397	459	1296	726	822	608	254	1112	1294	252	157	204	253	154	200	203	148	155
LVA_14874	OG0006508	208	597	36	205	211	422	58	20	45	53	245	37	177	210	136	256	136	160	166	137	152
LVA_14875	OG0011520	0	0	1	0	0	0	0	0	0	0	7	0	1	11	1	5	4	4	2	3	4
LVA_14876	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	1	2	1
LVA_14877	OG0000819	5	1	1	1	1	1	0	1	1	0	1	2	2	4	16	4	4	6	6	12	7
LVA_1488	NA	0	0	0	0	0	0	1	1	0	0	0	1	4	2	25	4	8	34	26	8	0
LVA_14881	OG0009170	367	191	243	1136	1625	1762	3003	2174	3250	834	4574	1405	2320	2125	2408	3021	2145	1977	1939	1555	1452
LVA_14884	NA	10	24	68	174	191	30	70	59	33	53	191	113	1010	1163	1588	1673	1319	1354	1071	1205	987
LVA_14885	OG0000624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14888	OG0000624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_1489	NA	3633	1706	2595	3394	1824	2722	6277	8044	2464	3235	4806	7074	574	914	708	1021	1229	938	958	634	570
LVA_14890	OG0000624	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	0	0
LVA_14891	OG0017460	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LVA_14893	OG0017460	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LVA_14894	OG0000624	0	5	0	0	0	8	1	0	0	0	0	0	0	0	0	2	5	1	1	1	1
LVA_14896	OG0012424	1477	1353	1149	917	1137	743	1524	2333	884	959	1439	1611	186	149	187	1153	1139	1024	1693	2143	1943
LVA_14897	OG0012423	1923	0	4	0	1	2	0	0	4	0	1	0	21	34	215	38	40	62	341	234	177
LVA_14898	OG0009163	10	1	30	6	13	2	2	0	1	4	3	2	48	16	6	51	144	46	120	102	99
LVA_14899	OG0004708	17	39	42	313	309	720	694	839	575	399	1128	789	422	234	250	491	198	290	264	151	173
LVA_1490	NA	17	58	21	85	66	32	63	97	63	102	62	20	310	681	2016	932	721	846	620	333	404
LVA_14900	OG0006499	1536	2517	1794	2900	3758	4416	5115	6641	3568	4257	3276	5968	1513	1907	3095	4174	2279	2853	2364	1438	1286
LVA_14901	OG0001279	5	20	3	14	28	118	32	28	7	1	44	30	24	2	14	14	2	32	60	7	6
LVA_14902	OG0011837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
LVA_14903	OG0001858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14905	OG0000050	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1
LVA_14906	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14907	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14908	NA	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	1	2	1	2	0	0
LVA_14909	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_1491	OG0000377	37	6	4	10	8	4	4	7	2	15	52	22	236	506	705	358	364	355	266	166	103
LVA_14910	OG0000624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
LVA_14911	OG0000624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14913	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	2	2	0
LVA_14915	OG0000232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14917	OG0017460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_14918	OG0000624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
LVA_14919	OG0000624	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	1	0	0	0	0	0
LVA_1492	NA	692	344	491	581	328	527	1051	1340	398	570	828	1206	124	166	148	170	217	162	165	114	108
LVA_14920	OG0015108	6	13	1	38	23	103	8	1	10	95	25	62	3	7	0	0	0	0	0	3	1
LVA_14921	OG0003643	1828	2820	2368	2478	1686	1230	1589	1910	1342	1456	1327	2363	3409	3956	3536	9162	5854	5056	5460	4621	4512
