Orthogroup	H_ery.longestprot	E_luc.longestprot
OG0002987	HER_16295	ELU_23583
OG0002987	HER_16293	ELU_23584
OG0002988	HER_16281, HER_16284	ELU_23618, ELU_35396, ELU_23612
OG0002989	HER_16146	ELU_23708
OG0002990	HER_16006	ELU_23795, ELU_23800, ELU_23803
OG0002991	HER_15952	ELU_23880
OG0002991	HER_15953	ELU_23879
OG0002992	HER_15840	ELU_23918, ELU_23923
OG0002993	HER_14653	ELU_23951
OG0002994	HER_14583	ELU_24010, ELU_24015
OG0002995	HER_14535	ELU_24080
OG0002995	HER_14532, HER_14536	ELU_24079
OG0002996	HER_15424, HER_15428, HER_15427, HER_15449, HER_15429	ELU_24276, ELU_24269, ELU_24268, ELU_24258
OG0002997	HER_15484	ELU_24336, ELU_24338
OG0002998	HER_16799, HER_16803, HER_16797	ELU_24553, ELU_24550, ELU_24548, ELU_24545, ELU_51064
OG0002999	HER_16787	ELU_52371, ELU_24570, ELU_3868, ELU_24569, ELU_3869
OG0003000	HER_16744, HER_16743	ELU_24669, ELU_24672
OG0003001	HER_45293	ELU_24820, ELU_24815, ELU_24823
OG0003002	HER_45292	ELU_24825
OG0003004	HER_45210	ELU_24895
OG0003005	HER_45149	ELU_24942
OG0003006	HER_45093	ELU_24990, ELU_25006
OG0003007	HER_5721, HER_4493	ELU_25224, ELU_25226
OG0003008	HER_44842	ELU_25256
OG0003008	HER_44845	ELU_25255
OG0003009	HER_2918, HER_2920	ELU_38345, ELU_38343, ELU_2526
OG0003010	HER_44704	ELU_25375
OG0003011	HER_44601, HER_44641	ELU_47088, ELU_47090, ELU_25422
OG0003012	HER_44516	ELU_25483
OG0003013	HER_45473	ELU_25580, ELU_25545
OG0003014	HER_7996	ELU_29724, ELU_2560
OG0003015	HER_46144	ELU_25814
OG0003016	HER_46055	ELU_25863, ELU_25873, ELU_25872, ELU_33796
OG0003017	HER_46000	ELU_25944
OG0003017	HER_46001	ELU_25940
OG0003018	HER_24720	ELU_2607, ELU_7297, ELU_3990
OG0003019	HER_24716	ELU_52180, ELU_2611, ELU_2608
OG0003020	HER_38956	ELU_44372, ELU_37320
OG0003021	HER_4822	ELU_30277, ELU_30280, ELU_26164, ELU_39420, ELU_39423, ELU_39417
OG0003022	HER_29651	ELU_41454, ELU_41455, ELU_26223, ELU_26219
OG0003023	HER_7557	ELU_26327, ELU_26328, ELU_7879, ELU_7877
OG0003024	HER_7666	ELU_26358
OG0003024	HER_7650	ELU_26355
OG0003025	HER_7677	ELU_26373
OG0003025	HER_7676, HER_7664	ELU_26372
OG0003026	HER_6734	ELU_26437
OG0003027	HER_5676	ELU_37195, ELU_26459
OG0003028	HER_6810, HER_6803, HER_6799	ELU_26512
OG0003029	HER_6832, HER_6862	ELU_26524
OG0003029	HER_6860	ELU_26527
OG0003030	HER_6930	ELU_26611, ELU_26618
OG0003031	HER_6942, HER_6944	ELU_26657
OG0003032	HER_2336	ELU_2672, ELU_34354, ELU_34348
OG0003033	HER_7005, HER_7036	ELU_26760
OG0003034	HER_7076	ELU_26786, ELU_26783
OG0003035	HER_7128, HER_7137, HER_7145	ELU_26843
OG0003037	HER_35973, HER_35955	ELU_8961, ELU_8952, ELU_27
OG0003038	HER_7302	ELU_27010, ELU_27003, ELU_27005
OG0003039	HER_6664	ELU_27092, ELU_7340
OG0003040	HER_21577, HER_40119, HER_34549, HER_20180, HER_4411	ELU_27127, ELU_41166, ELU_41162
OG0003042	HER_6600	ELU_27161, ELU_27163, ELU_50112
OG0003043	HER_6547	ELU_27212, ELU_27213, ELU_27211, ELU_27210
OG0003044	HER_6268	ELU_27337
OG0003045	HER_6158, HER_6157	ELU_27568
OG0003046	HER_6109	ELU_27602
OG0003047	HER_6036	ELU_27667
OG0003048	HER_18276	ELU_37127, ELU_37131
OG0003049	HER_26141	ELU_3067, ELU_4141, ELU_29995, ELU_52755
OG0003049	HER_26006, HER_11350	ELU_27999, ELU_46, ELU_49711
OG0003051	HER_26863	ELU_4529, ELU_28158
OG0003052	HER_28747, HER_28772	ELU_28194, ELU_32234
OG0003053	HER_9385, HER_9386	ELU_28425
OG0003054	HER_9384	ELU_28428, ELU_32823, ELU_28429
OG0003055	HER_9380	ELU_28431, ELU_28436
OG0003056	HER_7272	ELU_28520, ELU_50676, ELU_50674, ELU_32392, ELU_28525
OG0003057	HER_8881	ELU_28597
OG0003057	HER_8868	ELU_28592
OG0003058	HER_15867, HER_45403, HER_8882, HER_45404, HER_8869	ELU_28595
OG0003059	HER_8780	ELU_28680, ELU_28688, ELU_28684
OG0003060	HER_9225	ELU_29040, ELU_51702
OG0003061	HER_8332	ELU_29088, ELU_29089
OG0003062	HER_8333	ELU_52857, ELU_29090
OG0003063	HER_8380	ELU_29151
OG0003064	HER_8415	ELU_29212, ELU_29215
OG0003065	HER_8561	ELU_29236
OG0003066	HER_35250	ELU_46494, ELU_46339, ELU_2926, ELU_46340
OG0003067	HER_35244	ELU_2927, ELU_46493, ELU_46338
OG0003068	HER_8443	ELU_29336, ELU_29335, ELU_29333
OG0003069	HER_50035, HER_44416	ELU_29341
OG0003069	HER_8432	ELU_29342, ELU_29343
OG0003070	HER_8254	ELU_29389
OG0003071	HER_36274	ELU_29467
OG0003072	HER_7946	ELU_29694, ELU_29696, ELU_29695, ELU_29692, ELU_29690, ELU_29513, ELU_29557, ELU_29514
OG0003073	HER_7889	ELU_29528, ELU_29529
OG0003075	HER_8111	ELU_29572
OG0003076	HER_7814	ELU_43960, ELU_43962, ELU_29636, ELU_29634
OG0003077	HER_7934	ELU_29682
OG0003079	HER_17983, HER_17982	ELU_29847, ELU_29843, ELU_48217
OG0003080	HER_1742	ELU_34057, ELU_34059, ELU_2993
OG0003081	HER_944, HER_975	ELU_50607, ELU_3001
OG0003082	HER_10035	ELU_30182, ELU_30183
OG0003083	HER_10052	ELU_30213
OG0003083	HER_10054	ELU_32146
OG0003084	HER_10073	ELU_30227, ELU_30226
OG0003085	HER_10155	ELU_7322, ELU_30274, ELU_7323
OG0003086	HER_10425	ELU_51649, ELU_30338
OG0003087	HER_10365	ELU_30422
OG0003088	HER_10359	ELU_30431, ELU_30428
OG0003089	HER_11015	ELU_30800
OG0003089	HER_11014	ELU_30799, ELU_30797
OG0003090	HER_10758	ELU_30985
OG0003091	HER_10528	ELU_31126
OG0003092	HER_11339, HER_11341, HER_11340, HER_11343, HER_11342, HER_11333, HER_11338, HER_11334	ELU_31310, ELU_31311
OG0003093	HER_11436, HER_11433	ELU_31382
OG0003093	HER_11442	ELU_31379, ELU_31380
OG0003094	HER_11466	ELU_31402
OG0003095	HER_11076	ELU_31441, ELU_31442
OG0003096	HER_11198	ELU_31577
OG0003097	HER_10214	ELU_31784
OG0003098	HER_11830	ELU_31852, ELU_31853
OG0003099	HER_24636	ELU_42311
OG0003099	HER_9741	ELU_31861
OG0003100	HER_9784	ELU_31884
OG0003101	HER_23795	ELU_31997, ELU_44308, ELU_31998
OG0003102	HER_26384, HER_3396, HER_43732, HER_43095, HER_5599, HER_6	ELU_5739, ELU_7729, ELU_7735
OG0003102	HER_3401	ELU_32016, ELU_46999
OG0003103	HER_27069	ELU_51187, ELU_32271, ELU_32279, ELU_44011, ELU_44014, ELU_51092
OG0003104	HER_12097, HER_11961, HER_11948, HER_11959, HER_11999, HER_11956	ELU_32654, ELU_32650
OG0003105	HER_26327	ELU_4909, ELU_32658
OG0003105	HER_26326	ELU_4906
OG0003106	HER_23936	ELU_34673, ELU_32837, ELU_34662, ELU_34657, ELU_34665, ELU_47495, ELU_34654
OG0003106	HER_23935	ELU_34697
OG0003107	HER_528	ELU_32851, ELU_4274, ELU_32847
OG0003108	HER_537	ELU_32869, ELU_32875, ELU_52808, ELU_4589, ELU_4584
OG0003109	HER_553, HER_564	ELU_32880
OG0003110	HER_220	ELU_33019, ELU_33026
OG0003111	HER_217	ELU_33023, ELU_33022, ELU_33027
OG0003112	HER_17	ELU_33237
OG0003113	HER_30	ELU_33253, ELU_33252
OG0003115	HER_45150, HER_45151, HER_52, HER_37, HER_51, HER_3	ELU_33261
OG0003116	HER_18238	ELU_9978, ELU_33359, ELU_3964, ELU_3971
OG0003117	HER_1127, HER_835, HER_836, HER_34705	ELU_33422
OG0003118	HER_14876, HER_1360, HER_29113	ELU_33740
OG0003119	HER_1656	ELU_34002, ELU_34001
OG0003120	HER_1908, HER_1891	ELU_34142
OG0003120	HER_1890, HER_1906	ELU_34140
OG0003122	HER_2344	ELU_34361
OG0003124	HER_2608	ELU_34515
OG0003124	HER_2610	ELU_34516
OG0003125	HER_820, HER_791	ELU_34610
OG0003126	HER_46953	ELU_34869, ELU_50278, ELU_50277
OG0003127	HER_15386, HER_28967, HER_27135	ELU_51224
OG0003127	HER_41677	ELU_4889
OG0003127	HER_28969	ELU_48454, ELU_3503
OG0003128	HER_14417	ELU_35103, ELU_35109, ELU_44081, ELU_35100
OG0003129	HER_35878	ELU_8923, ELU_35197, ELU_47666
OG0003130	HER_9079	ELU_35367, ELU_35360
OG0003131	HER_9083	ELU_35365, ELU_35361
OG0003132	HER_31974, HER_31963, HER_31993, HER_31985	ELU_35430
OG0003133	HER_31997	ELU_35463, ELU_35462
OG0003135	HER_32010, HER_32045	ELU_35474
OG0003136	HER_32713	ELU_35566, ELU_35568
OG0003137	HER_33375	ELU_35588
OG0003138	HER_33399	ELU_35601, ELU_35605
OG0003139	HER_32744	ELU_35686, ELU_35685
OG0003140	HER_32593	ELU_35716
OG0003141	HER_33515	ELU_43822, ELU_43824, ELU_43820, ELU_43823
OG0003142	HER_32808, HER_32810	ELU_35901, ELU_43114, ELU_43113
OG0003143	HER_33628	ELU_35948, ELU_35949
OG0003144	HER_33008	ELU_36030
OG0003145	HER_32932, HER_32935, HER_32934	ELU_36057
OG0003147	HER_33910, HER_33895	ELU_36251
OG0003147	HER_33906	ELU_36250
OG0003148	HER_31699, HER_31717	ELU_36329, ELU_36333
OG0003149	HER_31714, HER_31695	ELU_44317, ELU_36337, ELU_43872, ELU_44310
OG0003150	HER_24093, HER_24081	ELU_36402, ELU_36397, ELU_36401, ELU_36396
OG0003151	HER_27281	ELU_36590, ELU_36591
OG0003152	HER_40751	ELU_36963, ELU_50791, ELU_43952, ELU_51347
OG0003152	HER_26675	ELU_47059
OG0003153	HER_5597	ELU_3712, ELU_3713, ELU_3717
OG0003155	HER_4217, HER_4191	ELU_37510, ELU_41218, ELU_41221
OG0003156	HER_5970	ELU_37570, ELU_37571
OG0003157	HER_3209, HER_3235	ELU_37742, ELU_37744
OG0003158	HER_3371, HER_3424	ELU_37786
OG0003160	HER_3638	ELU_37899, ELU_37905
OG0003162	HER_3676	ELU_47190, ELU_37936, ELU_37938, ELU_47191, ELU_47189
OG0003163	HER_3913	ELU_38145
OG0003164	HER_1067	ELU_38162, ELU_38160
OG0003165	HER_23085	ELU_38279
OG0003166	HER_3088, HER_3101, HER_3090, HER_3093, HER_3098, HER_3097	ELU_38313
OG0003167	HER_3075	ELU_38324, ELU_38329, ELU_38326
OG0003168	HER_4021	ELU_38515, ELU_38514
OG0003169	HER_4090	ELU_38579
OG0003170	HER_4063, HER_4077	ELU_38590, ELU_38588
OG0003171	HER_4105	ELU_571, ELU_38610, ELU_572
OG0003172	HER_4234	ELU_38676, ELU_38674
OG0003173	HER_4473	ELU_38775
OG0003174	HER_4302	ELU_38813
OG0003175	HER_4509, HER_4451	ELU_38847
OG0003176	HER_18515	ELU_44293, ELU_44295, ELU_44296, ELU_44275, ELU_3899
OG0003177	HER_10802	ELU_3914, ELU_46774, ELU_51843, ELU_3913, ELU_46263
OG0003178	HER_5131, HER_5139	ELU_39164
OG0003179	HER_4981, HER_5381, HER_5309	ELU_39217
OG0003180	HER_5188, HER_5209, HER_5267	ELU_39319, ELU_39312
OG0003181	HER_4821	ELU_39418, ELU_39415, ELU_39422
OG0003182	HER_16782	ELU_51946, ELU_51943, ELU_39650, ELU_39653
OG0003183	HER_29787	ELU_39782
OG0003183	HER_29733, HER_29745	ELU_39749
OG0003184	HER_30006	ELU_39942
OG0003185	HER_29425, HER_29424	ELU_39997
OG0003186	HER_30725	ELU_40679
OG0003187	HER_29541	ELU_40080
OG0003188	HER_29486	ELU_4044, ELU_40100
OG0003189	HER_29487	ELU_4046, ELU_40102
OG0003190	HER_30143, HER_30134	ELU_51234, ELU_47351
OG0003190	HER_30129	ELU_47347, ELU_40151
OG0003191	HER_30067	ELU_40228, ELU_40222
OG0003192	HER_31162, HER_31150	ELU_40253
OG0003193	HER_31107, HER_31105, HER_31109	ELU_40262
OG0003194	HER_18634	ELU_48187
OG0003194	HER_18632	ELU_40431
OG0003195	HER_30374	ELU_40463
OG0003196	HER_30351, HER_30328	ELU_40487
OG0003197	HER_30300	ELU_43509, ELU_40549, ELU_40548
OG0003198	HER_30702	ELU_40637, ELU_40630
OG0003199	HER_30616	ELU_40895, ELU_40900
OG0003200	HER_19411, HER_19420, HER_30506, HER_30493, HER_30508	ELU_40950
OG0003201	HER_30684	ELU_40985
OG0003203	HER_37243, HER_37253, HER_37167, HER_37166, HER_37165	ELU_4127, ELU_4125, ELU_4122
OG0003204	HER_30099	ELU_41396, ELU_43486
OG0003205	HER_24876	ELU_41909
OG0003206	HER_24943, HER_24936, HER_24944, HER_24937	ELU_41912
OG0003207	HER_24844	ELU_41971
OG0003208	HER_24752, HER_47172	ELU_42050, ELU_42051
OG0003209	HER_24311	ELU_42067
OG0003210	HER_24316	ELU_42070
OG0003211	HER_24567	ELU_42276
OG0003211	HER_24561	ELU_42275
OG0003212	HER_23636, HER_23637, HER_23638	ELU_42361, ELU_42389
OG0003213	HER_23860	ELU_42450
OG0003214	HER_23965	ELU_42744, ELU_42857, ELU_42894
OG0003215	HER_23968	ELU_42864, ELU_42861, ELU_42853
OG0003216	HER_23964	ELU_42854
OG0003217	HER_24047	ELU_42927, ELU_42920, ELU_42917, ELU_42914
OG0003218	HER_18425	ELU_43065, ELU_43070, ELU_49840, ELU_49841, ELU_49838
OG0003219	HER_7793	ELU_4312
OG0003220	HER_22805	ELU_43269, ELU_52282, ELU_43268, ELU_52283
OG0003221	HER_27013, HER_27006	ELU_43295, ELU_43292, ELU_4632, ELU_4631
OG0003222	HER_27286	ELU_4337, ELU_47563, ELU_47564
OG0003223	HER_389	ELU_895
OG0003224	HER_28920, HER_28907	ELU_43684, ELU_43681, ELU_855
OG0003225	HER_30341, HER_30321	ELU_43745, ELU_43749
OG0003226	HER_30322, HER_30342	ELU_43753, ELU_43750
OG0003227	HER_6892	ELU_43978, ELU_43983
OG0003228	HER_32139, HER_32038	ELU_44001
OG0003230	HER_39603	ELU_636, ELU_44309
OG0003231	HER_31273	ELU_7777, ELU_7782, ELU_44370, ELU_7778
OG0003232	HER_24496	ELU_44531, ELU_44525, ELU_47678, ELU_52245
OG0003233	HER_33539, HER_33544, HER_33538, HER_33548	ELU_44715, ELU_44721
OG0003234	HER_20168	ELU_44927, ELU_44925
OG0003235	HER_20267	ELU_44976
OG0003236	HER_43762	ELU_4504
OG0003237	HER_20329	ELU_45179
OG0003238	HER_20578, HER_20555	ELU_45252, ELU_45247
OG0003238	HER_19608	ELU_45987
OG0003239	HER_20556, HER_20577	ELU_45248, ELU_45255, ELU_45254, ELU_45256
OG0003240	HER_20571, HER_20590	ELU_45272, ELU_45262
OG0003240	HER_20572	ELU_45270, ELU_45260
OG0003241	HER_20703	ELU_45329, ELU_45328
OG0003242	HER_20903, HER_20905, HER_20906	ELU_45451, ELU_45446
OG0003243	HER_21016	ELU_45484, ELU_45485
OG0003245	HER_19978, HER_19956	ELU_45583
OG0003246	HER_19437	ELU_45637, ELU_45641, ELU_45639, ELU_45635
OG0003247	HER_19442	ELU_45645
OG0003248	HER_19927, HER_19932, HER_19924	ELU_45669
OG0003249	HER_19936	ELU_45670, ELU_45671
OG0003250	HER_19757, HER_19783	ELU_45828, ELU_45827
OG0003251	HER_19792	ELU_45839, ELU_45846
OG0003252	HER_19767, HER_19793	ELU_45847, ELU_45848
OG0003253	HER_20069	ELU_45862
OG0003254	HER_19613, HER_19610	ELU_45982, ELU_45979
OG0003256	HER_26998, HER_27004	ELU_4627
OG0003257	HER_27149	ELU_4639, ELU_4638
OG0003258	HER_26132	ELU_46907
OG0003259	HER_21408	ELU_47048
OG0003261	HER_17329, HER_16732	ELU_47441, ELU_47433
OG0003262	HER_17016	ELU_47761
OG0003262	HER_27883	ELU_6477
OG0003263	HER_17118, HER_17129	ELU_47826
OG0003263	HER_17116, HER_17127	ELU_47822
OG0003264	HER_26666	ELU_4808
OG0003265	HER_18079	ELU_48089, ELU_48088, ELU_48083, ELU_48087
OG0003266	HER_18084	ELU_48095, ELU_48096, ELU_48093, ELU_48094, ELU_48098
OG0003267	HER_37332, HER_37283	ELU_52198
OG0003268	HER_26694, HER_26739	ELU_4834
OG0003269	HER_17825	ELU_48374, ELU_48371, ELU_48375, ELU_48373
OG0003270	HER_30697, HER_17743, HER_16960, HER_17744	ELU_48475, ELU_48482
OG0003271	HER_27234	ELU_4855
OG0003271	HER_27233	ELU_4854
OG0003272	HER_17609, HER_45245	ELU_48661
OG0003273	HER_17604	ELU_48664
OG0003275	HER_17339	ELU_48972
OG0003275	HER_17342	ELU_48971
OG0003276	HER_18882, HER_18884	ELU_49104
OG0003277	HER_18840	ELU_49135
OG0003278	HER_26257	ELU_4937
OG0003278	HER_26256	ELU_4938
OG0003279	HER_18209, HER_18214	ELU_49661, ELU_49664, ELU_49663
OG0003280	HER_47747	ELU_50330, ELU_50326
OG0003281	HER_45984	ELU_5054
OG0003282	HER_29120	ELU_5939, ELU_50795
OG0003283	HER_47697	ELU_54225, ELU_51035, ELU_54227
OG0003284	HER_37402	ELU_51424
OG0003284	HER_37419, HER_37403	ELU_51417, ELU_51425
OG0003285	HER_32445, HER_32460	ELU_51672, ELU_51664
OG0003286	HER_26058	ELU_5199, ELU_5198
OG0003287	HER_26072	ELU_5214, ELU_5215
OG0003288	HER_11453	ELU_52218, ELU_52221
OG0003289	HER_46733	ELU_52964
OG0003290	HER_46644	ELU_53107
OG0003291	HER_47872	ELU_53506
OG0003291	HER_47873, HER_47874	ELU_53507
OG0003292	HER_47883	ELU_53518, ELU_53516
OG0003293	HER_47371	ELU_53766
OG0003294	HER_47381, HER_47396	ELU_53776
OG0003295	HER_47410	ELU_53786, ELU_53785
OG0003296	HER_47540	ELU_53880
OG0003296	HER_47543	ELU_53882, ELU_53885, ELU_53887
OG0003297	HER_47728	ELU_54175, ELU_54161, ELU_54167, ELU_54162
OG0003298	HER_47719	ELU_54199, ELU_54200
OG0003299	HER_47629	ELU_54294, ELU_54295
OG0003300	HER_25756	ELU_5546, ELU_5548, ELU_5547
OG0003301	HER_32390	ELU_5672
OG0003301	HER_28897	ELU_5675
OG0003302	HER_3266	ELU_7731, ELU_7737, ELU_5737
OG0003303	HER_28417	ELU_5967
OG0003304	HER_29103	ELU_6138, ELU_6145
OG0003305	HER_28055	ELU_6199
OG0003305	HER_28054	ELU_6200
OG0003306	HER_27767, HER_27757	ELU_6391
OG0003307	HER_27762	ELU_6397
OG0003308	HER_27682	ELU_6456, ELU_6454
OG0003309	HER_33523, HER_33529	ELU_651, ELU_647
OG0003310	HER_28477, HER_28478	ELU_6553
OG0003311	HER_28492	ELU_6564, ELU_6563
OG0003312	HER_28518	ELU_6588
OG0003312	HER_28519	ELU_6589
OG0003313	HER_27897	ELU_6834, ELU_6832
OG0003314	HER_27911	ELU_6841, ELU_6852, ELU_6855, ELU_6842
OG0003315	HER_27919	ELU_6871
OG0003315	HER_27926	ELU_6868, ELU_6866
OG0003317	HER_34573	ELU_7858
OG0003317	HER_34574	ELU_7857
OG0003318	HER_34607, HER_34567	ELU_7861
OG0003319	HER_34975	ELU_8022, ELU_8018, ELU_8017, ELU_8023
OG0003320	HER_35053	ELU_8144
OG0003320	HER_35054	ELU_8145
OG0003321	HER_34744, HER_34793	ELU_8755, ELU_8757, ELU_815
OG0003322	HER_35152, HER_35153	ELU_8170
OG0003323	HER_35687	ELU_8331, ELU_8330
OG0003324	HER_35686	ELU_8334
OG0003325	HER_35619, HER_35637	ELU_8387
OG0003327	HER_35591	ELU_8417, ELU_8419
OG0003328	HER_35469	ELU_8511
OG0003329	HER_35379	ELU_8568
OG0003330	HER_35376	ELU_8571, ELU_8573
OG0003331	HER_34883	ELU_8851, ELU_8848
OG0003332	HER_391	ELU_899, ELU_907
OG0003333	HER_36131	ELU_9154
OG0003334	HER_36670	ELU_9267, ELU_9276, ELU_9268
OG0003335	HER_36614	ELU_9330
OG0003335	HER_36616	ELU_9325, ELU_9326
OG0003336	HER_36607	ELU_9355
OG0003337	HER_36327, HER_36364, HER_29612	ELU_9546
OG0003338	HER_36345	ELU_9553
OG0003339	HER_36814	ELU_9592, ELU_9593
OG0003340	HER_36854, HER_37310	ELU_9620, ELU_9616, ELU_9623
OG0003343	HER_36949	ELU_9825
OG0003345	HER_30092	ELU_9907, ELU_9909
OG0003346	HER_5608, HER_5607	ELU_9960, ELU_9963
OG0003406	HER_14032	ELU_20811, ELU_10234, ELU_20808
OG0003407	HER_14020, HER_14002	ELU_51039, ELU_18578, ELU_10236
OG0003408	HER_34121, HER_34087	ELU_32590, ELU_32591, ELU_10238
OG0003409	HER_34118, HER_34084	ELU_10245, ELU_10241
OG0003410	HER_20186	ELU_10254
OG0003411	HER_33188	ELU_11919, ELU_41670, ELU_20658, ELU_10256, ELU_32845, ELU_3277, ELU_18255
OG0003412	HER_19048	ELU_10275, ELU_5600, ELU_10274
OG0003413	HER_36984, HER_36999	ELU_18577, ELU_10296
OG0003414	HER_28866	ELU_10331, ELU_752, ELU_43434, ELU_10326
OG0003415	HER_38108	ELU_10360, ELU_10362
OG0003417	HER_3525, HER_3536, HER_3517, HER_3524, HER_3541, HER_3533	ELU_28201, ELU_10478, ELU_22
OG0003418	HER_32972, HER_25689, HER_18043, HER_12040, HER_16936, HER_31572	ELU_39551, ELU_10526, ELU_10527
OG0003420	HER_48425	ELU_3084, ELU_3083, ELU_10576
OG0003421	HER_1977, HER_1974	ELU_10602, ELU_10603, ELU_47662
OG0003422	HER_29080	ELU_10615, ELU_5868, ELU_10612, ELU_5869
OG0003423	HER_33033, HER_13213, HER_13202, HER_44145, HER_42580, HER_12485, HER_13370	ELU_10660
OG0003424	HER_28976	ELU_26346, ELU_47248
OG0003424	HER_31189	ELU_38071, ELU_38274
OG0003425	HER_14389	ELU_22744, ELU_22735, ELU_22748, ELU_10695
OG0003427	HER_42994	ELU_10755, ELU_10754
OG0003428	HER_4873	ELU_39359, ELU_10782
OG0003429	HER_31585	ELU_10807
OG0003430	HER_22503, HER_22488	ELU_18556, ELU_18548, ELU_18557, ELU_18547, ELU_10826
OG0003431	HER_33571	ELU_10839, ELU_10841
OG0003432	HER_45632	ELU_10922, ELU_10923, ELU_36311
OG0003433	HER_8384	ELU_43669, ELU_49453, ELU_31280, ELU_31282, ELU_9665, ELU_49456, ELU_10943, ELU_21230, ELU_26678, ELU_26673
OG0003434	HER_41073, HER_41018	ELU_10948, ELU_19560, ELU_52803
OG0003435	HER_27287	ELU_10953, ELU_4343
OG0003436	HER_23464	ELU_11119
OG0003437	HER_23261, HER_23258	ELU_11191, ELU_11186
OG0003438	HER_21661	ELU_12727
OG0003438	HER_23275	ELU_11199
OG0003440	HER_23412	ELU_11330
OG0003441	HER_20075	ELU_1140, ELU_1156
OG0003442	HER_22169	ELU_11413, ELU_11410
OG0003443	HER_22174	ELU_11419, ELU_11423, ELU_11420
OG0003444	HER_22240	ELU_11494
OG0003445	HER_37803, HER_39172, HER_49481	ELU_11513
OG0003447	HER_29376	ELU_1161, ELU_5784, ELU_5787
OG0003449	HER_22471, HER_22446	ELU_11660
OG0003450	HER_22552	ELU_11720
OG0003451	HER_22604	ELU_11757
OG0003453	HER_22618	ELU_11791, ELU_11787
OG0003454	HER_23600	ELU_3582, ELU_1185
OG0003456	HER_22719, HER_22730, HER_22721, HER_22728	ELU_11928
OG0003457	HER_22787	ELU_11979
OG0003458	HER_22794	ELU_12000, ELU_11994
OG0003459	HER_22833, HER_22831, HER_22836, HER_22837	ELU_12033
OG0003460	HER_22894	ELU_12067, ELU_12066
OG0003461	HER_22944	ELU_12100, ELU_12103, ELU_12096
OG0003462	HER_9323, HER_32172	ELU_12115, ELU_12117
OG0003463	HER_23093, HER_23094	ELU_12168
OG0003463	HER_23095	ELU_12169
OG0003464	HER_23100	ELU_12172
OG0003465	HER_23051	ELU_12187
OG0003466	HER_22964	ELU_12252, ELU_12250
OG0003467	HER_22960	ELU_12251, ELU_2357, ELU_2356, ELU_12254
OG0003468	HER_22039	ELU_12349
OG0003469	HER_22037	ELU_12352
OG0003471	HER_22008	ELU_12398, ELU_12400
OG0003472	HER_21897	ELU_12492
OG0003473	HER_21895	ELU_12494
OG0003473	HER_21894	ELU_12495
OG0003474	HER_21858	ELU_12534
OG0003475	HER_21842, HER_21839	ELU_12555
OG0003476	HER_21838	ELU_12558, ELU_12563
OG0003477	HER_21811	ELU_12605
OG0003478	HER_21704	ELU_12668, ELU_846, ELU_847
OG0003479	HER_43373	ELU_1332, ELU_1272, ELU_20504
OG0003479	HER_43375	ELU_1273
OG0003480	HER_21637	ELU_12765, ELU_12756, ELU_12762, ELU_12758
OG0003481	HER_21624	ELU_12782, ELU_52307, ELU_12780, ELU_12781, ELU_12783, ELU_52306
OG0003482	HER_21590	ELU_12834, ELU_12835
OG0003483	HER_21560	ELU_12857
OG0003483	HER_21575	ELU_12856
OG0003484	HER_21552	ELU_12864
OG0003485	HER_21490	ELU_12911, ELU_12914
OG0003486	HER_21462, HER_21480	ELU_12949, ELU_12952, ELU_12950
OG0003487	HER_10466, HER_10442	ELU_30356, ELU_1298
OG0003488	HER_21372	ELU_13048
OG0003489	HER_21304	ELU_13117
OG0003490	HER_21290, HER_21287	ELU_13133
OG0003491	HER_21272	ELU_13163
OG0003492	HER_21230	ELU_13218
OG0003493	HER_19299, HER_19297, HER_19319	ELU_49862, ELU_13453, ELU_49866
OG0003494	HER_47296	ELU_1352, ELU_1360
OG0003495	HER_24329	ELU_42097, ELU_13549
OG0003496	HER_32310	ELU_13556, ELU_28019
OG0003497	HER_41969	ELU_3357
OG0003497	HER_41968	ELU_3356, ELU_13570, ELU_13566
OG0003498	HER_47407	ELU_13568, ELU_51661, ELU_7757, ELU_36962, ELU_4439, ELU_4392
OG0003499	HER_3840, HER_3818	ELU_13629, ELU_35961, ELU_35958, ELU_32556, ELU_7145, ELU_13631, ELU_38463
OG0003500	HER_5959	ELU_13674, ELU_13677
OG0003501	HER_26823, HER_26849	ELU_43905, ELU_53104, ELU_43906, ELU_1369
OG0003502	HER_48294	ELU_50829, ELU_13725
OG0003503	HER_35677	ELU_1376
OG0003504	HER_49336	ELU_13766
OG0003505	HER_43103, HER_3594	ELU_31840, ELU_51884, ELU_43941, ELU_43940, ELU_49808, ELU_13783, ELU_13781
OG0003506	HER_48272	ELU_13855, ELU_47401, ELU_29789
OG0003507	HER_49030	ELU_13870
OG0003507	HER_49032	ELU_13888, ELU_13881
OG0003508	HER_49033	ELU_13889, ELU_13882
OG0003509	HER_45400	ELU_43270
OG0003510	HER_47255	ELU_13935
OG0003511	HER_49097	ELU_14040
OG0003512	HER_48855	ELU_14073, ELU_14075, ELU_14074
OG0003513	HER_48885, HER_48876	ELU_14089, ELU_14092
OG0003514	HER_48919	ELU_14118, ELU_14124, ELU_14113
OG0003515	HER_48922	ELU_14131
OG0003516	HER_48959, HER_48947	ELU_14182, ELU_14177, ELU_14190, ELU_3045
OG0003517	HER_48986	ELU_14218
OG0003517	HER_48985	ELU_14214, ELU_14217
