Orthogroup	H_tub.longestprot	E_luc.longestprot
OG0002938	HTU_37675, HTU_5150	ELU_19412, ELU_2736, ELU_19411
OG0002939	HTU_23951	ELU_8423, ELU_1949
OG0002940	HTU_38141	ELU_19544
OG0002940	HTU_38138, HTU_38136	ELU_19553
OG0002941	HTU_37599	ELU_19615, ELU_19619, ELU_19616
OG0002942	HTU_38659	ELU_19898, ELU_19890
OG0002943	HTU_38498	ELU_3031, ELU_19932, ELU_19934, ELU_19931, ELU_19928
OG0002944	HTU_38457, HTU_38521	ELU_19958, ELU_19962
OG0002945	HTU_38550, HTU_38452, HTU_38527	ELU_19967
OG0002946	HTU_38694	ELU_20101
OG0002947	HTU_39221, HTU_39149	ELU_20346, ELU_20340, ELU_20345
OG0002948	HTU_38863	ELU_20523, ELU_20517
OG0002950	HTU_5646	ELU_20686
OG0002950	HTU_40072	ELU_20681, ELU_20670
OG0002951	HTU_12383	ELU_33840, ELU_33841, ELU_33832, ELU_20742, ELU_33830, ELU_50898, ELU_33834
OG0002952	HTU_22690	ELU_20843
OG0002953	HTU_22614, HTU_22596	ELU_20989, ELU_7343, ELU_52541, ELU_20993
OG0002954	HTU_10053	ELU_695
OG0002954	HTU_10051	ELU_30529, ELU_21090
OG0002955	HTU_22163, HTU_22153	ELU_21195, ELU_21194
OG0002956	HTU_22194, HTU_22236	ELU_21198
OG0002957	HTU_22457, HTU_22467	ELU_21218
OG0002958	HTU_22224, HTU_22253	ELU_21356
OG0002959	HTU_22096	ELU_21444, ELU_21446
OG0002960	HTU_21975	ELU_21637, ELU_21644
OG0002961	HTU_22016, HTU_21976	ELU_21643, ELU_41588, ELU_21638
OG0002962	HTU_21973	ELU_21648
OG0002963	HTU_21667	ELU_31914, ELU_21780, ELU_21779
OG0002964	HTU_21669	ELU_21797
OG0002965	HTU_21766	ELU_21835
OG0002965	HTU_21764	ELU_21834
OG0002966	HTU_21487	ELU_21991
OG0002967	HTU_21570, HTU_21557	ELU_22020
OG0002968	HTU_21339	ELU_22051
OG0002969	HTU_21260	ELU_22192
OG0002970	HTU_2647	ELU_22228, ELU_22232, ELU_22233, ELU_22227
OG0002971	HTU_28463	ELU_47175, ELU_47180, ELU_47176, ELU_22394, ELU_22387, ELU_22395
OG0002972	HTU_17104, HTU_17119	ELU_22397, ELU_34955, ELU_22398, ELU_34956, ELU_34964, ELU_34965, ELU_34954
OG0002973	HTU_19289	ELU_22558
OG0002974	HTU_19312, HTU_19310, HTU_19297	ELU_44260, ELU_22580
OG0002975	HTU_19348, HTU_19397, HTU_19351	ELU_22616
OG0002975	HTU_19350	ELU_22614
OG0002976	HTU_19487, HTU_19470	ELU_22726, ELU_35106, ELU_22724, ELU_35105
OG0002977	HTU_5751	ELU_4934, ELU_3929
OG0002977	HTU_5754	ELU_2280
OG0002978	HTU_7123, HTU_7109	ELU_2299, ELU_46742, ELU_2300, ELU_2296
OG0002979	HTU_12787	ELU_34509
OG0002979	HTU_12785, HTU_12779	ELU_34508, ELU_23159
OG0002980	HTU_20900	ELU_23299, ELU_23303
OG0002981	HTU_20896, HTU_20894	ELU_46901, ELU_23321
OG0002981	HTU_20074	ELU_43243
OG0002982	HTU_20876	ELU_23349
OG0002982	HTU_13499, HTU_13501	ELU_40122
OG0002983	HTU_20852	ELU_23364
OG0002984	HTU_26150	ELU_2362, ELU_2351, ELU_2361, ELU_2352
OG0002985	HTU_20703	ELU_23518
OG0002986	HTU_20602, HTU_20644	ELU_23569
OG0002987	HTU_20619	ELU_23583
OG0002987	HTU_20620	ELU_23584
OG0002988	HTU_20594	ELU_23618, ELU_35396, ELU_23612
OG0002989	HTU_20502	ELU_23708
OG0002990	HTU_21138, HTU_21187	ELU_23795, ELU_23800, ELU_23803
OG0002991	HTU_20419, HTU_20389	ELU_23880
OG0002991	HTU_20418, HTU_20390	ELU_23879
OG0002992	HTU_20233	ELU_23918, ELU_23923
OG0002993	HTU_19006, HTU_18931	ELU_23951
OG0002994	HTU_19089	ELU_24010, ELU_24015
OG0002995	HTU_19135	ELU_24079
OG0002996	HTU_19924, HTU_19914, HTU_19916	ELU_24276, ELU_24269, ELU_24268, ELU_24258
OG0002997	HTU_19943, HTU_19994	ELU_24336, ELU_24338
OG0002998	HTU_21007	ELU_24553, ELU_24550, ELU_24548, ELU_24545, ELU_51064
OG0002999	HTU_21017	ELU_52371, ELU_24570, ELU_3868, ELU_24569, ELU_3869
OG0003000	HTU_21060, HTU_21061	ELU_24669, ELU_24672
OG0003001	HTU_29366	ELU_24820, ELU_24815, ELU_24823
OG0003002	HTU_29365	ELU_24825
OG0003003	HTU_15921, HTU_20035	ELU_24877, ELU_51770
OG0003004	HTU_29315	ELU_24895
OG0003005	HTU_9213, HTU_38108, HTU_26843, HTU_13892, HTU_29974, HTU_6780, HTU_22507, HTU_14574, HTU_3172, HTU_29251	ELU_24942
OG0003006	HTU_29189	ELU_24990, ELU_25006
OG0003007	HTU_36574, HTU_10097, HTU_33549, HTU_41139, HTU_14335, HTU_14345, HTU_15515	ELU_25224, ELU_25226
OG0003008	HTU_28974	ELU_25255
OG0003009	HTU_592	ELU_38345, ELU_38343, ELU_2526
OG0003010	HTU_28871	ELU_25375
OG0003011	HTU_28837	ELU_47088, ELU_47090, ELU_25422
OG0003012	HTU_28762	ELU_25483
OG0003013	HTU_29474	ELU_25580, ELU_25545
OG0003014	HTU_7624	ELU_29724, ELU_2560
OG0003015	HTU_30064	ELU_25814
OG0003016	HTU_30020, HTU_26565, HTU_30021, HTU_17853, HTU_17869, HTU_29989	ELU_25863, ELU_25873, ELU_25872, ELU_33796
OG0003017	HTU_29930, HTU_29928	ELU_25944
OG0003018	HTU_23947	ELU_2607, ELU_7297, ELU_3990
OG0003019	HTU_23946	ELU_52180, ELU_2611, ELU_2608
OG0003020	HTU_33540	ELU_44372, ELU_37320, ELU_26163, ELU_50819, ELU_37321
OG0003021	HTU_1754	ELU_30277, ELU_30280, ELU_26164, ELU_39420, ELU_39423, ELU_39417
OG0003022	HTU_13577	ELU_41454, ELU_41455, ELU_26223, ELU_26219
OG0003023	HTU_37211, HTU_37225	ELU_26327, ELU_26328, ELU_7879, ELU_7877
OG0003024	HTU_36994	ELU_26358
OG0003024	HTU_36986	ELU_26355
OG0003025	HTU_37013	ELU_26373
OG0003025	HTU_37012	ELU_26372
OG0003026	HTU_36348, HTU_36388, HTU_36391	ELU_26437
OG0003027	HTU_6188, HTU_38370, HTU_18776, HTU_3014	ELU_37195, ELU_26459
OG0003028	HTU_36449, HTU_40257, HTU_36451	ELU_26512
OG0003029	HTU_36486	ELU_26524
OG0003030	HTU_36572	ELU_26611, ELU_26618
OG0003031	HTU_36608, HTU_36606, HTU_36607	ELU_26657
OG0003032	HTU_13020	ELU_2672, ELU_34354, ELU_34348
OG0003033	HTU_36661	ELU_26760
OG0003034	HTU_36692	ELU_26786, ELU_26783
OG0003035	HTU_36746, HTU_36745	ELU_26825
OG0003035	HTU_36763, HTU_14887	ELU_26843
OG0003036	HTU_36799	ELU_26881
OG0003037	HTU_16081	ELU_8961, ELU_8952, ELU_27
OG0003038	HTU_36888, HTU_37321	ELU_27010, ELU_27003, ELU_27005
OG0003039	HTU_36305	ELU_27092, ELU_7340
OG0003040	HTU_38628, HTU_16717, HTU_16731	ELU_27127, ELU_41166, ELU_41162
OG0003041	HTU_36188, HTU_36254	ELU_27155
OG0003042	HTU_36251, HTU_36185, HTU_36183	ELU_27161, ELU_27163, ELU_50112
OG0003043	HTU_36195	ELU_27212, ELU_27213, ELU_27211, ELU_27210
OG0003044	HTU_35973	ELU_27337
OG0003045	HTU_19463	ELU_27567, ELU_27568
OG0003046	HTU_35845	ELU_27602
OG0003047	HTU_35774, HTU_35766	ELU_27667
OG0003048	HTU_28206	ELU_36391, ELU_37127, ELU_37131
OG0003049	HTU_2607	ELU_3067, ELU_4141, ELU_29995, ELU_52755
OG0003049	HTU_10436	ELU_27999, ELU_46, ELU_49711
OG0003051	HTU_3154	ELU_4529, ELU_28158
OG0003052	HTU_4384, HTU_21203, HTU_4378	ELU_28194, ELU_32234
OG0003053	HTU_8806	ELU_28425
OG0003054	HTU_8805	ELU_28428, ELU_32823, ELU_28429
OG0003055	HTU_8802	ELU_28431, ELU_28436
OG0003055	HTU_8803	ELU_28432, ELU_28435
OG0003056	HTU_37051, HTU_36900, HTU_37044	ELU_28520, ELU_50676, ELU_50674, ELU_32392, ELU_28525
OG0003057	HTU_8410	ELU_28597, ELU_28592
OG0003058	HTU_8411	ELU_28595
OG0003059	HTU_8357	ELU_28680, ELU_28688, ELU_28684
OG0003060	HTU_8681	ELU_29040, ELU_51702
OG0003061	HTU_7985, HTU_7976, HTU_7992	ELU_29088, ELU_29089
OG0003062	HTU_7977, HTU_7986, HTU_7991	ELU_52857, ELU_29090
OG0003063	HTU_8031	ELU_29151
OG0003064	HTU_8070	ELU_29212, ELU_29215
OG0003065	HTU_8150	ELU_29236
OG0003066	HTU_15429, HTU_15443	ELU_46494, ELU_46339, ELU_2926, ELU_46340
OG0003067	HTU_15441, HTU_15427	ELU_2927, ELU_46493, ELU_46338
OG0003068	HTU_8089	ELU_29336, ELU_29335, ELU_29333
OG0003069	HTU_8083	ELU_29341, ELU_29342, ELU_29343
OG0003070	HTU_13461, HTU_13494	ELU_40115, ELU_29389
OG0003071	HTU_24843	ELU_29467
OG0003072	HTU_7663	ELU_29694, ELU_29696, ELU_29695, ELU_29692, ELU_29690, ELU_29513, ELU_29557, ELU_29514
OG0003073	HTU_7765	ELU_29528
OG0003073	HTU_7766	ELU_29529
OG0003074	HTU_7803, HTU_7790	ELU_29583
OG0003075	HTU_7795	ELU_29577
OG0003075	HTU_7809, HTU_7796	ELU_29572
OG0003076	HTU_7700	ELU_43962
OG0003076	HTU_7699	ELU_29636, ELU_29634
OG0003077	HTU_7669	ELU_29682
OG0003079	HTU_27518, HTU_15701	ELU_29847, ELU_29843, ELU_48217
OG0003080	HTU_12578	ELU_34057, ELU_34059, ELU_2993
OG0003080	HTU_12576	ELU_2992
OG0003081	HTU_11779	ELU_50607, ELU_3001
OG0003082	HTU_9263, HTU_9054	ELU_30182, ELU_30183
OG0003083	HTU_9247	ELU_30213
OG0003084	HTU_9236	ELU_30227, ELU_30226
OG0003085	HTU_9180, HTU_9194	ELU_7322, ELU_30274, ELU_7323
OG0003086	HTU_9518	ELU_51649, ELU_30338
OG0003087	HTU_9461	ELU_30422
OG0003088	HTU_9454	ELU_30431, ELU_30428
OG0003089	HTU_9815	ELU_30800, ELU_30799, ELU_30797
OG0003090	HTU_9682	ELU_30985
OG0003090	HTU_9681	ELU_30986
OG0003091	HTU_9576, HTU_9577	ELU_31126
OG0003092	HTU_10447	ELU_31310, ELU_31311
OG0003093	HTU_10339, HTU_10363, HTU_10347	ELU_31382
OG0003094	HTU_10325	ELU_31402
OG0003095	HTU_10692	ELU_31441, ELU_31442
OG0003096	HTU_10585	ELU_31577
OG0003097	HTU_6835, HTU_6809, HTU_9313	ELU_31784
OG0003098	HTU_10967, HTU_10961	ELU_31852, ELU_31853
OG0003099	HTU_23862	ELU_42311
OG0003099	HTU_10788	ELU_31861
OG0003100	HTU_10815	ELU_31884
OG0003100	HTU_10818	ELU_31883
OG0003101	HTU_23126, HTU_23138	ELU_31997, ELU_44308, ELU_31998
OG0003103	HTU_3433	ELU_44011, ELU_44014, ELU_51092
OG0003104	HTU_21294, HTU_21451, HTU_21214, HTU_21429	ELU_32654, ELU_32650
OG0003105	HTU_2728, HTU_2952	ELU_4909, ELU_32658, ELU_4906
OG0003106	HTU_23297	ELU_34673, ELU_32837, ELU_34662, ELU_34657, ELU_34665, ELU_47495, ELU_34654
OG0003106	HTU_23292	ELU_34697
OG0003107	HTU_11335	ELU_32851, ELU_4274, ELU_32847
OG0003108	HTU_11325	ELU_32869, ELU_32875, ELU_52808, ELU_4589, ELU_4584
OG0003109	HTU_11312	ELU_32880
OG0003110	HTU_11258	ELU_33019, ELU_33026
OG0003111	HTU_11255	ELU_33023, ELU_33022, ELU_33027
OG0003112	HTU_11075	ELU_33237
OG0003113	HTU_11088	ELU_33253, ELU_33252
OG0003114	HTU_11090	ELU_33255
OG0003114	HTU_11091	ELU_33258
OG0003115	HTU_29255, HTU_11102, HTU_11100	ELU_33261
OG0003116	HTU_28162, HTU_28159	ELU_9978, ELU_33359, ELU_3964, ELU_3971
OG0003117	HTU_11696	ELU_33422
OG0003118	HTU_19343, HTU_12169, HTU_12171, HTU_5107	ELU_33740
OG0003119	HTU_12514	ELU_34002, ELU_34001
OG0003120	HTU_12655, HTU_12677	ELU_34140
OG0003121	HTU_13068	ELU_34285, ELU_34280
OG0003122	HTU_13010	ELU_34361
OG0003123	HTU_460	ELU_345, ELU_38214
OG0003124	HTU_12774, HTU_12780, HTU_12771	ELU_34515
OG0003125	HTU_11666	ELU_34610
OG0003125	HTU_11671	ELU_50486
OG0003126	HTU_40404, HTU_40405	ELU_34869, ELU_50278, ELU_50277
OG0003127	HTU_29471	ELU_51225, ELU_51224, ELU_4889, ELU_48454, ELU_3503
OG0003128	HTU_19472, HTU_19489	ELU_35103, ELU_35109, ELU_44081, ELU_35100
OG0003129	HTU_8718	ELU_8923, ELU_35197, ELU_47666
OG0003130	HTU_8535	ELU_35367, ELU_35360, ELU_35359
OG0003131	HTU_8536	ELU_35365, ELU_35361
OG0003132	HTU_5534, HTU_5583	ELU_35430
OG0003133	HTU_5908	ELU_35463, ELU_35462
OG0003134	HTU_5758	ELU_35465
OG0003134	HTU_5729	ELU_35466
OG0003135	HTU_5926	ELU_35474
OG0003136	HTU_6350, HTU_7499, HTU_7500	ELU_35566, ELU_35568
OG0003137	HTU_6371	ELU_35587
OG0003137	HTU_6373	ELU_35588
OG0003138	HTU_6413	ELU_35601, ELU_35605
OG0003139	HTU_7448	ELU_35686
OG0003139	HTU_7446	ELU_35685
OG0003140	HTU_6218	ELU_35716
OG0003141	HTU_6963	ELU_43822, ELU_43824, ELU_43820, ELU_43823
OG0003142	HTU_6823, HTU_6800, HTU_6832, HTU_6825, HTU_6802	ELU_35901, ELU_43114, ELU_43113
OG0003143	HTU_7087, HTU_7028	ELU_35948, ELU_35949
OG0003144	HTU_6704	ELU_36031, ELU_36032, ELU_36030
OG0003145	HTU_6732	ELU_36057
OG0003146	HTU_7332	ELU_36119
OG0003147	HTU_7238, HTU_7241	ELU_36250
OG0003148	HTU_5739	ELU_36324
OG0003148	HTU_5734	ELU_36329, ELU_36333
OG0003149	HTU_5558, HTU_5737	ELU_44317, ELU_36337, ELU_43872, ELU_44310
OG0003150	HTU_23433	ELU_36402, ELU_36397, ELU_36401, ELU_36396
OG0003151	HTU_3534	ELU_36590, ELU_36591
OG0003152	HTU_3021	ELU_36963, ELU_50791, ELU_43952, ELU_51347, ELU_47059
OG0003153	HTU_35335, HTU_37449	ELU_3712, ELU_3713, ELU_3717
OG0003154	HTU_15124, HTU_38642, HTU_5189	ELU_3723
OG0003155	HTU_1218, HTU_1276	ELU_37510, ELU_41218, ELU_41221
OG0003156	HTU_35554, HTU_35562	ELU_37570, ELU_37571
OG0003157	HTU_195, HTU_231	ELU_37742, ELU_37744
OG0003158	HTU_729, HTU_650	ELU_37786
OG0003160	HTU_838, HTU_808	ELU_37899, ELU_37905
OG0003161	HTU_1288	ELU_37933, ELU_37930
OG0003162	HTU_871	ELU_47190, ELU_37936, ELU_37938, ELU_47191, ELU_47189
OG0003163	HTU_14871, HTU_1062, HTU_1061	ELU_38145
OG0003164	HTU_11865	ELU_38162, ELU_38160
OG0003165	HTU_166, HTU_139	ELU_38279
OG0003166	HTU_625	ELU_38313
OG0003167	HTU_619	ELU_38324, ELU_38329, ELU_38326
OG0003168	HTU_1118	ELU_38515
OG0003168	HTU_1117	ELU_38514
OG0003169	HTU_1165, HTU_1190	ELU_38579
OG0003170	HTU_11, HTU_1155	ELU_38590, ELU_38588
OG0003171	HTU_1177, HTU_1202	ELU_571, ELU_38610, ELU_572
OG0003172	HTU_1234	ELU_38676, ELU_38674
OG0003173	HTU_1942	ELU_38775
OG0003174	HTU_2204, HTU_2177	ELU_38813
OG0003175	HTU_1956	ELU_38847
OG0003176	HTU_5555	ELU_44293, ELU_44295, ELU_44296, ELU_44275, ELU_3899
OG0003177	HTU_9717	ELU_3914, ELU_46774, ELU_51843, ELU_3913, ELU_46263
OG0003178	HTU_1459, HTU_1457, HTU_1452	ELU_39164
OG0003179	HTU_1352	ELU_39217
OG0003180	HTU_26489, HTU_26490, HTU_1544, HTU_1600, HTU_1528	ELU_39319, ELU_39312
OG0003181	HTU_1755	ELU_39418, ELU_39415, ELU_39422
OG0003182	HTU_21020	ELU_51946, ELU_51943, ELU_39650, ELU_39653
OG0003183	HTU_13659	ELU_39782
OG0003183	HTU_13635	ELU_39749
OG0003184	HTU_13969	ELU_39942
OG0003185	HTU_13440, HTU_13422, HTU_13424, HTU_13438	ELU_39997
OG0003186	HTU_14434	ELU_40679
OG0003186	HTU_14433	ELU_4, ELU_40681, ELU_40677
OG0003188	HTU_13479, HTU_13355	ELU_4044, ELU_40100
OG0003189	HTU_13478	ELU_4046, ELU_40102
OG0003190	HTU_13917	ELU_47347, ELU_40151
OG0003191	HTU_13838, HTU_13840	ELU_40228, ELU_40222
OG0003192	HTU_14757, HTU_14726	ELU_40253
OG0003193	HTU_14715, HTU_14720, HTU_14721	ELU_40262
OG0003194	HTU_28318	ELU_48187
OG0003195	HTU_14100	ELU_40463
OG0003196	HTU_14081	ELU_40487
OG0003197	HTU_14068	ELU_43509, ELU_40549, ELU_40548
OG0003198	HTU_14405, HTU_14407	ELU_40637, ELU_40630
OG0003199	HTU_14322	ELU_40901, ELU_40895, ELU_40900
OG0003200	HTU_14189, HTU_14228	ELU_40950
OG0003201	HTU_14393	ELU_40985
OG0003202	HTU_14803	ELU_41034, ELU_41031
OG0003203	HTU_17084, HTU_17141	ELU_4127, ELU_4125, ELU_4122
OG0003204	HTU_13894	ELU_41396, ELU_43486
OG0003205	HTU_24068	ELU_41909
OG0003206	HTU_24092	ELU_41912
OG0003207	HTU_24057	ELU_41971
OG0003208	HTU_23936	ELU_42050, ELU_42051
OG0003209	HTU_23626, HTU_23623	ELU_42067
OG0003210	HTU_23629	ELU_42070
OG0003211	HTU_23816	ELU_42276
OG0003211	HTU_23815	ELU_42275
OG0003212	HTU_23108, HTU_23109	ELU_42361, ELU_42389
OG0003213	HTU_23242	ELU_42450
OG0003214	HTU_23331, HTU_23332	ELU_42744, ELU_42857, ELU_42894
OG0003215	HTU_23335	ELU_42864, ELU_42861, ELU_42853
OG0003216	HTU_23330	ELU_42854
OG0003217	HTU_23406, HTU_8210	ELU_42927, ELU_42920, ELU_42917, ELU_42914
OG0003218	HTU_26779	ELU_43065, ELU_43070, ELU_49840, ELU_49841, ELU_49838
OG0003219	HTU_21735	ELU_4312
OG0003220	HTU_25915	ELU_43269, ELU_52282, ELU_43268, ELU_52283
OG0003221	HTU_3394	ELU_43295, ELU_43292, ELU_4632, ELU_4631
OG0003222	HTU_3539	ELU_4337, ELU_47563, ELU_47564
OG0003223	HTU_11069, HTU_11398	ELU_895
OG0003224	HTU_4934, HTU_4958	ELU_43684, ELU_43681, ELU_855
OG0003225	HTU_13979, HTU_13982	ELU_43745, ELU_43749
OG0003226	HTU_13978, HTU_13981	ELU_43753, ELU_43750
OG0003227	HTU_36510, HTU_36548, HTU_36515, HTU_36516, HTU_36509, HTU_36549	ELU_43978, ELU_43983
OG0003228	HTU_5945	ELU_44001
OG0003229	HTU_7915, HTU_7916	ELU_6012, ELU_44230, ELU_44239
OG0003230	HTU_28703, HTU_34196, HTU_34198	ELU_636, ELU_44309
OG0003231	HTU_14740, HTU_14790	ELU_44370, ELU_7778
OG0003232	HTU_23777	ELU_44531, ELU_44525, ELU_47678, ELU_52245
OG0003233	HTU_6984	ELU_44715, ELU_44721
OG0003234	HTU_17872	ELU_44927, ELU_44925
OG0003235	HTU_17970	ELU_44976
OG0003236	HTU_3198, HTU_20101	ELU_4506
OG0003236	HTU_39091	ELU_4504
OG0003236	HTU_3197	ELU_4507
OG0003237	HTU_17343	ELU_45701
OG0003237	HTU_18022	ELU_45179
OG0003238	HTU_18279	ELU_45252, ELU_45247
OG0003238	HTU_17554	ELU_45987
OG0003239	HTU_18280	ELU_45248, ELU_45255, ELU_45254, ELU_45256
OG0003240	HTU_18283	ELU_45272, ELU_45262, ELU_45270, ELU_45260
OG0003241	HTU_18360	ELU_45329, ELU_45328
OG0003242	HTU_18540, HTU_18542	ELU_45451, ELU_45446
OG0003243	HTU_18618	ELU_45484, ELU_45485
OG0003244	HTU_18623, HTU_18596	ELU_45562
OG0003245	HTU_17682, HTU_17676	ELU_45583
OG0003246	HTU_17273	ELU_45637, ELU_45641, ELU_45639, ELU_45635
OG0003247	HTU_17276	ELU_45645
OG0003248	HTU_17241, HTU_17301, HTU_17237	ELU_45669
OG0003249	HTU_17245, HTU_17257	ELU_45670
OG0003250	HTU_17420, HTU_17429	ELU_45828, ELU_45827
OG0003251	HTU_17409	ELU_45839, ELU_45846
OG0003252	HTU_17408	ELU_45847, ELU_45848
OG0003253	HTU_17782, HTU_17769, HTU_17783	ELU_45862
OG0003254	HTU_17553	ELU_45982, ELU_45979
OG0003255	HTU_17706	ELU_46069
OG0003256	HTU_3390	ELU_4627
OG0003257	HTU_3461	ELU_4639, ELU_4638
OG0003258	HTU_2604	ELU_5303, ELU_5307
OG0003258	HTU_2586	ELU_46907
OG0003259	HTU_13490, HTU_13465	ELU_47048
OG0003260	HTU_14124, HTU_18784, HTU_18765, HTU_15881	ELU_47385
OG0003261	HTU_21072	ELU_47441, ELU_47433
OG0003262	HTU_28652	ELU_47761
OG0003262	HTU_4129	ELU_6477
OG0003263	HTU_28602	ELU_47826, ELU_47822
OG0003264	HTU_3024	ELU_4808
OG0003265	HTU_27298	ELU_48089, ELU_48088
OG0003266	HTU_27303	ELU_48095, ELU_48096, ELU_48093
OG0003267	HTU_8760	ELU_52198
OG0003268	HTU_3044	ELU_4834
OG0003269	HTU_26579, HTU_26582	ELU_48374, ELU_48371, ELU_48375, ELU_48373
OG0003270	HTU_27643	ELU_48475, ELU_48482
OG0003271	HTU_3515	ELU_4854
OG0003272	HTU_27810	ELU_48661
OG0003273	HTU_27817	ELU_48664
OG0003274	HTU_27850	ELU_48708, ELU_48710
OG0003275	HTU_27258	ELU_48972
OG0003276	HTU_27157, HTU_27151, HTU_27159	ELU_49104
OG0003277	HTU_26988	ELU_49135
OG0003277	HTU_26987	ELU_49136, ELU_9947
OG0003278	HTU_2675	ELU_4937
OG0003278	HTU_2674	ELU_4938
OG0003279	HTU_28134	ELU_49661, ELU_49664, ELU_49663
OG0003280	HTU_41489	ELU_50330, ELU_50326
OG0003282	HTU_5106	ELU_5939, ELU_50795
OG0003283	HTU_41452	ELU_54230, ELU_54225, ELU_51035, ELU_54227
OG0003284	HTU_32046	ELU_51417, ELU_51425
OG0003285	HTU_6132	ELU_51672, ELU_51664
OG0003286	HTU_2519	ELU_5199
OG0003287	HTU_2539	ELU_5214, ELU_5215
OG0003288	HTU_10343, HTU_10335	ELU_52218, ELU_52221
OG0003289	HTU_40316, HTU_40648	ELU_52964
OG0003290	HTU_40549	ELU_53107
OG0003291	HTU_41587	ELU_53506
OG0003291	HTU_41588	ELU_53507
OG0003292	HTU_41595	ELU_53518, ELU_53516
OG0003293	HTU_41249	ELU_53767, ELU_53766
OG0003294	HTU_41242	ELU_53776
OG0003295	HTU_41234	ELU_53786, ELU_53785
OG0003296	HTU_41147	ELU_53880, ELU_53882, ELU_53885, ELU_53887
OG0003297	HTU_41472, HTU_41936	ELU_54175, ELU_54161, ELU_54167, ELU_54162
OG0003298	HTU_41931, HTU_41467	ELU_54199
OG0003299	HTU_41393	ELU_54294
OG0003300	HTU_2368	ELU_5546, ELU_5548, ELU_5547
OG0003301	HTU_4913, HTU_4989	ELU_5675
OG0003302	HTU_254, HTU_281	ELU_7731, ELU_7737, ELU_5737
OG0003303	HTU_4632	ELU_5967
OG0003304	HTU_5219	ELU_6138, ELU_6145
OG0003305	HTU_3990	ELU_6199
OG0003305	HTU_4330	ELU_6200
OG0003306	HTU_4007	ELU_6391
OG0003307	HTU_4003	ELU_6397
OG0003308	HTU_3745, HTU_3770	ELU_6456, ELU_6454
OG0003309	HTU_6970	ELU_651, ELU_647
OG0003310	HTU_4573	ELU_6553
OG0003311	HTU_4564	ELU_6564, ELU_6563
OG0003312	HTU_4552	ELU_6588
OG0003312	HTU_4550	ELU_6589
OG0003313	HTU_4159, HTU_4158	ELU_6834, ELU_6832
OG0003314	HTU_4179	ELU_6841, ELU_6852
OG0003315	HTU_4186	ELU_6871, ELU_6868, ELU_6866
OG0003316	HTU_32164	ELU_7622, ELU_7627
OG0003317	HTU_14965	ELU_7858
OG0003317	HTU_14963	ELU_7857
OG0003318	HTU_14970, HTU_14968	ELU_7861
OG0003320	HTU_15322	ELU_8144
OG0003321	HTU_15071	ELU_8755, ELU_8757, ELU_815
OG0003322	HTU_15357	ELU_8170
OG0003323	HTU_15761	ELU_8331, ELU_8330
OG0003324	HTU_15762	ELU_8334
OG0003325	HTU_15713	ELU_8387
OG0003326	HTU_15700	ELU_8406
OG0003327	HTU_15690	ELU_8417, ELU_8419
OG0003328	HTU_15574, HTU_15587	ELU_8511
OG0003329	HTU_15514, HTU_14913	ELU_8568
OG0003330	HTU_15511	ELU_8571, ELU_8573
OG0003331	HTU_15135	ELU_8851
OG0003332	HTU_11396, HTU_11067	ELU_899, ELU_907
OG0003333	HTU_16215, HTU_16217	ELU_9154
OG0003334	HTU_16534	ELU_9267, ELU_9276, ELU_9268
OG0003335	HTU_16570	ELU_9330, ELU_9325, ELU_9326
OG0003336	HTU_16577	ELU_9355
OG0003337	HTU_16284	ELU_9546
OG0003338	HTU_16278	ELU_9553
OG0003339	HTU_16638	ELU_9592
OG0003339	HTU_16639	ELU_9593
OG0003340	HTU_16661, HTU_16999	ELU_9620, ELU_9616, ELU_9623
OG0003343	HTU_16740	ELU_9825
OG0003345	HTU_13889	ELU_9907, ELU_9909
OG0003346	HTU_35340	ELU_9960, ELU_9963
OG0003406	HTU_22717	ELU_20811, ELU_10234, ELU_20808
OG0003407	HTU_22710	ELU_51039, ELU_18578, ELU_10236
OG0003408	HTU_7180, HTU_7162	ELU_32590, ELU_32591, ELU_10238
OG0003409	HTU_7165, HTU_7183	ELU_10245, ELU_10241
OG0003410	HTU_24695, HTU_26271	ELU_10254
OG0003412	HTU_27175, HTU_27140	ELU_10275, ELU_5600, ELU_10274
OG0003413	HTU_16781	ELU_18577
OG0003414	HTU_4879	ELU_10331, ELU_752, ELU_43434, ELU_10326
OG0003415	HTU_32727	ELU_10360, ELU_10362
OG0003416	HTU_21439	ELU_166
OG0003416	HTU_21212	ELU_32636, ELU_7174, ELU_7171, ELU_46657, ELU_46658, ELU_52784, ELU_52473, ELU_10390
OG0003417	HTU_2213, HTU_2171	ELU_28201, ELU_10478, ELU_22
OG0003420	HTU_30575, HTU_30572	ELU_3084, ELU_3083, ELU_10576
OG0003421	HTU_13215	ELU_10602, ELU_10603, ELU_47662
OG0003422	HTU_5038	ELU_10615, ELU_5868, ELU_10612, ELU_5869
OG0003424	HTU_5406, HTU_5327	ELU_44848, ELU_10674
OG0003425	HTU_19484, HTU_19511	ELU_22744, ELU_22735, ELU_22748, ELU_10695
OG0003428	HTU_1665	ELU_39359
OG0003429	HTU_5681	ELU_10807
OG0003430	HTU_25586, HTU_25649	ELU_18556, ELU_18548, ELU_18557, ELU_18547, ELU_10826
OG0003431	HTU_7005, HTU_7061	ELU_10839, ELU_10841
OG0003432	HTU_29607	ELU_10922, ELU_10923, ELU_36311
