Orthogroup	H_ery.longestprot
OG0002036	HER_7090
OG0002037	HER_21823
OG0002038	HER_21822,HER_21821,HER_21819
OG0002039	HER_21667
OG0002039	HER_32562
OG0002040	HER_21380,HER_21379
OG0002040	HER_21377,HER_21378
OG0002041	HER_21232
OG0002041	HER_21233
OG0002043	HER_31402
OG0002044	HER_32923
OG0002045	HER_5954
OG0002046	HER_35464
OG0002047	HER_48302
OG0002047	HER_22118,HER_22124,HER_22125
OG0002048	HER_48330
OG0002049	HER_5726,HER_6651,HER_3938,HER_909,HER_11767,HER_26092,HER_908,HER_35873,HER_22945
OG0002050	HER_49260
OG0002051	HER_24128
OG0002051	HER_32494,HER_32485
OG0002052	HER_24183
OG0002053	HER_48850
OG0002054	HER_48892,HER_48887
OG0002056	HER_32028
OG0002057	HER_2666,HER_14706,HER_14711
OG0002058	HER_1804
OG0002059	HER_48493,HER_48507
OG0002060	HER_42806
OG0002061	HER_49289
OG0002061	HER_49313
OG0002062	HER_49562
OG0002062	HER_49563
OG0002063	HER_49546,HER_49548,HER_49542
OG0002064	HER_49795
OG0002064	HER_49791
OG0002065	HER_49786
OG0002066	HER_49732
OG0002066	HER_49730
OG0002067	HER_1878
OG0002068	HER_41808
OG0002070	HER_37537
OG0002070	HER_1734
OG0002071	HER_37627
OG0002072	HER_26234
OG0002073	HER_40038
OG0002073	HER_40036,HER_40034
OG0002074	HER_40078
OG0002075	HER_38010
OG0002075	HER_40225
OG0002076	HER_38065
OG0002077	HER_38116
OG0002077	HER_38118
OG0002078	HER_7558
OG0002079	HER_38293
OG0002081	HER_38613
OG0002082	HER_38782
OG0002082	HER_21940
OG0002083	HER_38804
OG0002084	HER_8279
OG0002085	HER_36376,HER_36336,HER_36374,HER_36334
OG0002086	HER_28553
OG0002086	HER_25163
OG0002087	HER_40650
OG0002087	HER_4804
OG0002087	HER_40130,HER_7059,HER_8765,HER_25071,HER_17892
OG0002088	HER_40564
OG0002088	HER_40565
OG0002089	HER_45772
OG0002089	HER_45767,HER_45770
OG0002090	HER_45667,HER_45669
OG0002091	HER_45611
OG0002091	HER_45599
OG0002092	HER_36971
OG0002092	HER_36964
OG0002094	HER_41922
OG0002095	HER_42309
OG0002095	HER_42308
OG0002096	HER_43597
OG0002096	HER_43596
OG0002097	HER_41088
OG0002097	HER_41134
OG0002099	HER_42201,HER_42228,HER_42197
OG0002100	HER_4663
OG0002101	HER_42497
OG0002102	HER_15235,HER_15250
OG0002103	HER_43613
OG0002104	HER_43633,HER_43631
OG0002106	HER_43645,HER_43647,HER_43680,HER_37117,HER_37202,HER_37107,HER_37192,HER_37088
OG0002107	HER_43241,HER_43218
OG0002109	HER_47735,HER_1542
OG0002110	HER_13321
OG0002110	HER_13318,HER_13322
OG0002111	HER_29606,HER_48099,HER_41699,HER_12164,HER_32249,HER_41713
OG0002112	HER_12843
OG0002112	HER_12840
OG0002113	HER_12765
OG0002115	HER_3239
OG0002116	HER_30983
OG0002116	HER_12282
OG0002117	HER_36829
OG0002118	HER_14878,HER_14877
OG0002119	HER_20850,HER_20835
OG0002120	HER_16449,HER_16448,HER_16446,HER_16447
OG0002121	HER_16322,HER_16325
OG0002121	HER_16326
OG0002122	HER_16265,HER_16243
OG0002123	HER_16234,HER_40214,HER_16256
OG0002124	HER_16208
OG0002125	HER_1886
OG0002126	HER_9678
OG0002126	HER_9679
OG0002127	HER_15985
OG0002128	HER_14572
OG0002128	HER_14573
OG0002128	HER_14574
OG0002129	HER_37120
OG0002130	HER_15568,HER_15527
OG0002132	HER_45145
OG0002133	HER_20192,HER_3340
OG0002133	HER_41075
OG0002134	HER_44919
OG0002134	HER_44918
OG0002135	HER_44876,HER_44880,HER_44881,HER_44882
OG0002136	HER_20374
OG0002137	HER_45488
OG0002138	HER_46060
OG0002138	HER_46061
OG0002139	HER_45951,HER_45945,HER_45935
OG0002139	HER_45952,HER_45946
OG0002141	HER_31858
OG0002142	HER_7551
OG0002143	HER_7736
OG0002143	HER_7757
OG0002144	HER_6965
OG0002145	HER_30857
OG0002145	HER_6576,HER_6555
OG0002146	HER_6552
OG0002147	HER_6846,HER_6170,HER_6171
OG0002151	HER_19657,HER_5190
OG0002152	HER_5872
OG0002153	HER_5696,HER_25114,HER_36467,HER_15896,HER_25747
OG0002154	HER_42686,HER_42653
OG0002156	HER_8756,HER_4129
OG0002157	HER_9252
OG0002157	HER_9250
OG0002158	HER_13199
OG0002159	HER_8490
OG0002160	HER_8316
OG0002161	HER_8201
OG0002161	HER_8204
OG0002162	HER_7874
OG0002163	HER_42531
OG0002164	HER_14413
OG0002165	HER_10206
OG0002166	HER_33210
OG0002167	HER_24203
OG0002168	HER_10916
OG0002168	HER_10915
OG0002169	HER_14016,HER_7508
OG0002170	HER_27879
OG0002170	HER_27875
OG0002171	HER_11382
OG0002172	HER_11432,HER_11448,HER_11446
OG0002173	HER_11497
OG0002173	HER_11496
OG0002175	HER_27274
OG0002175	HER_27273
OG0002176	HER_11908
OG0002176	HER_11557
OG0002176	HER_11565,HER_11569
OG0002177	HER_45865
OG0002178	HER_9615,HER_9660
OG0002179	HER_37041
OG0002184	HER_31398
OG0002185	HER_24584,HER_39886,HER_39855
OG0002186	HER_32440
OG0002187	HER_34122,HER_34088
OG0002188	HER_26336
OG0002189	HER_566,HER_551
OG0002189	HER_565,HER_552
OG0002190	HER_637
OG0002191	HER_327
OG0002192	HER_18918,HER_18931
OG0002193	HER_959,HER_917
OG0002194	HER_47422
OG0002195	HER_20915,HER_43395,HER_43969,HER_45440,HER_32177
OG0002196	HER_1399,HER_1417
OG0002196	HER_1397,HER_1415
OG0002197	HER_1767,HER_1778,HER_1766,HER_1777
OG0002198	HER_1780
OG0002198	HER_1769
OG0002200	HER_30276
OG0002200	HER_30272
OG0002201	HER_48858,HER_4230
OG0002201	HER_7330
OG0002202	HER_12751,HER_33669,HER_12762,HER_12788
OG0002203	HER_35879
OG0002203	HER_35880
OG0002204	HER_31983
OG0002205	HER_3880,HER_3892
OG0002205	HER_32308,HER_32363
OG0002206	HER_40397
OG0002206	HER_33866
OG0002207	HER_29475
OG0002208	HER_32750
OG0002209	HER_33601
OG0002210	HER_33069,HER_33074,HER_33057,HER_33070,HER_33071,HER_33058
OG0002211	HER_32990
OG0002212	HER_18031
OG0002214	HER_33703
OG0002215	HER_45638,HER_45640
OG0002216	HER_43874,HER_43879,HER_43875,HER_43880
OG0002217	HER_46975
OG0002218	HER_27202
OG0002218	HER_27193
OG0002219	HER_7690
OG0002220	HER_3217
OG0002221	HER_3210,HER_3236
OG0002222	HER_3557
OG0002222	HER_3555
OG0002223	HER_3699
OG0002223	HER_3706
OG0002224	HER_4124
OG0002225	HER_4271
OG0002226	HER_4320,HER_4317
OG0002227	HER_4340
OG0002228	HER_4326
OG0002228	HER_19653
OG0002229	HER_4649
OG0002230	HER_5377,HER_5315
OG0002231	HER_29857
OG0002231	HER_29858
OG0002232	HER_29959
OG0002232	HER_29958
OG0002233	HER_30188
OG0002234	HER_30068
OG0002235	HER_30074,HER_30069
OG0002236	HER_20425
OG0002236	HER_31175
OG0002237	HER_30800
OG0002238	HER_30462,HER_30490
OG0002239	HER_25082,HER_25075,HER_25077,HER_25059
OG0002240	HER_50005,HER_50017
OG0002241	HER_25035
OG0002242	HER_24525
OG0002243	HER_24617
OG0002244	HER_23799
OG0002245	HER_24038
OG0002246	HER_35435
OG0002247	HER_35430
OG0002247	HER_35432
OG0002248	HER_31071,HER_31052
OG0002249	HER_27292
OG0002250	HER_37162,HER_37169
OG0002252	HER_22343,HER_30476,HER_30449,HER_37355
OG0002253	HER_47607,HER_31573
OG0002254	HER_20219
OG0002254	HER_18906
OG0002255	HER_20298,HER_20299,HER_20303,HER_20304
OG0002256	HER_19121
OG0002256	HER_20719,HER_20710
OG0002256	HER_19562,HER_19572
OG0002257	HER_20872
OG0002257	HER_20873
OG0002258	HER_20899
OG0002259	HER_19835
OG0002260	HER_19470
OG0002261	HER_33639,HER_33640,HER_33641
OG0002263	HER_36121
OG0002264	HER_1591
OG0002265	HER_17143
OG0002266	HER_17171
OG0002266	HER_17174
OG0002267	HER_18085
OG0002268	HER_17879
OG0002268	HER_17880
OG0002269	HER_17823
OG0002270	HER_17552
OG0002270	HER_17550
OG0002271	HER_17462
OG0002271	HER_17461
OG0002273	HER_18784
OG0002274	HER_18692
OG0002275	HER_18145
OG0002275	HER_18147
OG0002276	HER_19279,HER_19283
OG0002277	HER_34067,HER_41951
OG0002278	HER_36194
OG0002279	HER_9872
OG0002280	HER_36045
OG0002281	HER_31919
OG0002282	HER_11454
OG0002283	HER_35000,HER_35001
OG0002284	HER_25413,HER_34305,HER_25604,HER_34357,HER_34354,HER_34214,HER_34429,HER_27379,HER_34376,HER_34385,HER_34420
OG0002285	HER_35528
OG0002286	HER_42048
OG0002286	HER_42049
OG0002288	HER_48721,HER_45752,HER_33584,HER_33588,HER_47823,HER_47828,HER_47820
OG0002289	HER_47305
OG0002289	HER_47315
OG0002290	HER_47357,HER_47349
OG0002291	HER_35928
OG0002291	HER_47580
OG0002294	HER_28121
OG0002295	HER_28339
OG0002296	HER_28028
OG0002296	HER_28024
OG0002297	HER_40781,HER_36697
OG0002298	HER_27697
OG0002299	HER_27884
OG0002300	HER_33530,HER_33524
OG0002301	HER_28530
OG0002301	HER_28522
OG0002302	HER_28814
OG0002303	HER_28766
OG0002303	HER_28735
OG0002304	HER_29256
OG0002305	HER_25783
OG0002306	HER_17139
OG0002306	HER_34595,HER_34565
OG0002308	HER_35040
OG0002309	HER_19892,HER_34887
OG0002310	HER_35545,HER_35546
OG0002311	HER_35380
OG0002313	HER_36163
OG0002314	HER_36284,HER_36234,HER_36229,HER_36208,HER_36244
OG0002315	HER_34828
OG0002316	HER_36612
OG0002317	HER_36479,HER_36452,HER_36481,HER_36456,HER_36480,HER_36482
OG0002318	HER_36299,HER_36315
OG0002319	HER_36900,HER_36905
OG0002350	HER_45878
OG0002350	HER_33338
OG0002351	HER_48448
OG0002352	HER_26714
OG0002353	HER_48626
OG0002355	HER_40968
OG0002356	HER_38966
OG0002358	HER_1971,HER_1976
OG0002359	HER_46491
OG0002360	HER_44783,HER_10030
OG0002361	HER_30416
OG0002361	HER_30410
OG0002362	HER_49605
OG0002363	HER_10554,HER_10553
OG0002364	HER_40369
OG0002366	HER_23383
OG0002368	HER_22215,HER_22213
OG0002369	HER_22810
OG0002370	HER_21203
OG0002371	HER_22997
OG0002372	HER_23006
OG0002373	HER_42810
OG0002373	HER_42823,HER_42809
OG0002374	HER_21941
OG0002375	HER_21904
OG0002376	HER_23614,HER_38423
OG0002377	HER_21686
OG0002377	HER_21685
OG0002378	HER_12322
OG0002379	HER_21336
OG0002380	HER_21231
OG0002381	HER_21168
OG0002382	HER_27619,HER_45013
OG0002385	HER_27632,HER_43495,HER_33359
OG0002386	HER_7910
OG0002388	HER_49058
OG0002389	HER_10919,HER_10462,HER_10472
OG0002390	HER_7107
OG0002391	HER_48997
OG0002392	HER_49012
OG0002392	HER_49013
OG0002393	HER_49014
OG0002394	HER_48800
OG0002395	HER_205
OG0002395	HER_204
OG0002396	HER_48708
OG0002396	HER_48710
OG0002397	HER_48477
OG0002398	HER_26672
OG0002399	HER_49952
OG0002400	HER_41800
OG0002401	HER_37399
OG0002402	HER_15853,HER_37194
OG0002403	HER_37551
OG0002405	HER_25556,HER_28971,HER_13114,HER_2927,HER_33314
OG0002406	HER_6534,HER_6546
OG0002406	HER_9490
OG0002407	HER_24337,HER_24506
OG0002409	HER_6641
OG0002410	HER_39620
OG0002411	HER_39969
OG0002412	HER_38713
OG0002412	HER_38716
OG0002412	HER_38715
OG0002414	HER_44932
OG0002414	HER_38089
OG0002415	HER_46611,HER_46612,HER_46617
OG0002416	HER_4097
OG0002416	HER_38459,HER_9129
OG0002417	HER_33495
OG0002418	HER_38277
OG0002419	HER_38406
OG0002420	HER_38442
OG0002420	HER_45396
OG0002421	HER_38467,HER_38466
OG0002422	HER_3005,HER_38577,HER_38588
OG0002423	HER_38583,HER_38594
OG0002424	HER_38600
OG0002424	HER_38599
OG0002425	HER_38619,HER_38626,HER_38627
OG0002426	HER_38669
OG0002427	HER_38708
OG0002428	HER_38902
OG0002428	HER_38900
OG0002429	HER_38989
OG0002430	HER_39350
OG0002431	HER_40278,HER_40279
OG0002432	HER_40280
OG0002433	HER_40287
OG0002434	HER_40433,HER_40421
OG0002435	HER_40434
OG0002436	HER_40442
OG0002437	HER_40490
OG0002438	HER_40557
OG0002439	HER_7341
OG0002440	HER_45834
OG0002441	HER_45753,HER_45750,HER_45748
OG0002442	HER_45730
OG0002443	HER_45657
OG0002444	HER_15145
OG0002444	HER_15162
OG0002445	HER_41540
OG0002446	HER_41567
OG0002447	HER_41697
OG0002449	HER_41454,HER_41459
OG0002451	HER_17820
OG0002452	HER_42359
OG0002453	HER_41199
OG0002454	HER_42158
OG0002455	HER_42461
OG0002456	HER_42457
OG0002457	HER_6780,HER_42441
OG0002458	HER_42971,HER_42949,HER_42964,HER_42968,HER_42961,HER_42950
OG0002459	HER_42933
OG0002460	HER_42915
OG0002460	HER_42917
OG0002461	HER_42843,HER_41597
OG0002462	HER_25331,HER_42820,HER_42807
OG0002463	HER_42781
OG0002464	HER_18000
OG0002464	HER_17999
OG0002465	HER_43764
OG0002466	HER_45165
OG0002467	HER_36689
OG0002467	HER_4667
OG0002468	HER_29326
OG0002470	HER_35679
OG0002472	HER_14042,HER_14044
OG0002473	HER_13730,HER_13733
OG0002474	HER_13599
OG0002475	HER_13100
OG0002476	HER_22909
OG0002477	HER_12996
OG0002478	HER_12329
OG0002479	HER_35794,HER_36471,HER_12081,HER_33949,HER_649,HER_34539
OG0002480	HER_12422,HER_12436
OG0002480	HER_12165,HER_12435
OG0002481	HER_12452
OG0002481	HER_12449
OG0002482	HER_12068
OG0002482	HER_12119
OG0002483	HER_30479,HER_30453
OG0002484	HER_34672
OG0002485	HER_14912
OG0002486	HER_28850
OG0002486	HER_28849
OG0002487	HER_41862,HER_25332,HER_35384,HER_939
OG0002488	HER_15661
OG0002490	HER_16550,HER_16548
OG0002492	HER_16456
OG0002494	HER_16300
OG0002494	HER_16344
OG0002495	HER_16343
OG0002496	HER_16275
OG0002497	HER_16096,HER_16102
OG0002499	HER_1454
OG0002500	HER_15930
OG0002500	HER_15935
OG0002501	HER_15894
OG0002502	HER_14513
OG0002503	HER_39323,HER_39322
OG0002504	HER_15422,HER_15423
OG0002505	HER_45251
OG0002505	HER_45252
OG0002506	HER_45223
OG0002507	HER_45202
OG0002508	HER_45140,HER_45141
OG0002509	HER_45024
OG0002510	HER_44958
OG0002511	HER_20384
OG0002512	HER_44657
OG0002512	HER_44607,HER_44652
OG0002513	HER_44499
OG0002514	HER_45517,HER_45524
OG0002515	HER_7261,HER_7259,HER_7256
OG0002516	HER_46094
OG0002517	HER_46054,HER_46049
OG0002518	HER_46041
OG0002519	HER_23705
OG0002520	HER_17380
OG0002521	HER_31791
OG0002521	HER_31810,HER_28934,HER_31746,HER_31819
OG0002522	HER_6453
OG0002523	HER_28198,HER_28202,HER_28201,HER_28203
OG0002524	HER_7722
OG0002525	HER_7725,HER_7730
OG0002526	HER_6923
OG0002527	HER_47997,HER_48002
OG0002528	HER_31797,HER_49171
OG0002528	HER_7362
OG0002529	HER_7194
OG0002530	HER_7448,HER_7457
OG0002531	HER_6688
OG0002531	HER_6680
OG0002532	HER_6615,HER_6616
OG0002533	HER_316
OG0002534	HER_32410,HER_32412
OG0002535	HER_32456
OG0002536	HER_47270
OG0002537	HER_6395,HER_6407
OG0002537	HER_6408
OG0002538	HER_6447
OG0002538	HER_6446
OG0002539	HER_44046
OG0002539	HER_23627
OG0002540	HER_11214,HER_17268
OG0002540	HER_4732
OG0002541	HER_5613
OG0002542	HER_42683,HER_42682,HER_42659,HER_42651
OG0002543	HER_38085
OG0002544	HER_40951,HER_41286
OG0002545	HER_8743,HER_8742
OG0002546	HER_8817
OG0002546	HER_8816
OG0002547	HER_9020
OG0002548	HER_9103
OG0002549	HER_9143
OG0002550	HER_9345
OG0002551	HER_9226
OG0002552	HER_9204,HER_9205
OG0002553	HER_8330
OG0002554	HER_8582
OG0002554	HER_8571
OG0002555	HER_37412
OG0002555	HER_37414
OG0002556	HER_9885
OG0002556	HER_9883
OG0002557	HER_10382
OG0002558	HER_10379
OG0002559	HER_10306,HER_10313,HER_10307,HER_10322
OG0002560	HER_1606
OG0002560	HER_1605
OG0002561	HER_11886
OG0002562	HER_11008,HER_11010,HER_11012,HER_11007
OG0002563	HER_11020
OG0002564	HER_10881
OG0002565	HER_10785,HER_10786
OG0002566	HER_10589,HER_10626,HER_10581,HER_10588,HER_10624
OG0002567	HER_11331
OG0002568	HER_48116
OG0002569	HER_11445,HER_11430
OG0002570	HER_11185
OG0002571	HER_11207
OG0002571	HER_11206
OG0002572	HER_37069,HER_37042
OG0002573	HER_49025,HER_2863
OG0002574	HER_28036,HER_25570,HER_1909
OG0002575	HER_32467,HER_32439
OG0002575	HER_32438
OG0002576	HER_340
OG0002577	HER_18915
OG0002578	HER_141
OG0002579	HER_46724
OG0002579	HER_109
OG0002580	HER_920,HER_961
OG0002581	HER_10336
OG0002582	HER_1100
OG0002583	HER_1105
OG0002584	HER_1239,HER_1256
OG0002584	HER_1249,HER_1262
OG0002585	HER_1374
OG0002586	HER_1375
OG0002587	HER_2623
OG0002588	HER_27170,HER_27213,HER_2624,HER_2626
OG0002589	HER_795
OG0002590	HER_32388
OG0002590	HER_32365
OG0002592	HER_4216,HER_4190
OG0002593	HER_17346
OG0002594	HER_2752,HER_33625,HER_2766,HER_32918
OG0002595	HER_20165
OG0002595	HER_20163
OG0002596	HER_32352,HER_32375
OG0002597	HER_46576,HER_16073,HER_25217,HER_18576,HER_16072,HER_28654
OG0002599	HER_33388
OG0002599	HER_33380
OG0002600	HER_32566
OG0002601	HER_42097
OG0002602	HER_32702
OG0002603	HER_33325
OG0002604	HER_33508
OG0002605	HER_33481
OG0002606	HER_32806
OG0002607	HER_17967
OG0002608	HER_33100
OG0002609	HER_33890
OG0002609	HER_33887
OG0002610	HER_31700,HER_31718
OG0002611	HER_31715,HER_31696
OG0002613	HER_28273
OG0002614	HER_12096,HER_28041,HER_12095,HER_43213,HER_36358,HER_45898,HER_26931,HER_26951,HER_5487,HER_48520
OG0002615	HER_4533,HER_4469
OG0002616	HER_3323,HER_3303
OG0002617	HER_3654
OG0002618	HER_3739
OG0002619	HER_3728
OG0002619	HER_3727
OG0002620	HER_3726
OG0002621	HER_3806
OG0002622	HER_10905
OG0002623	HER_2952,HER_2951
OG0002624	HER_3990
OG0002625	HER_4497
OG0002626	HER_4196,HER_4224
OG0002629	HER_20676,HER_20680,HER_20678,HER_20679
OG0002630	HER_4642,HER_4623
OG0002631	HER_4875,HER_4865
OG0002632	HER_4805,HER_4777
OG0002632	HER_4778,HER_4800
OG0002633	HER_31944
OG0002634	HER_29938
OG0002635	HER_29910
OG0002636	HER_29393,HER_29403
OG0002637	HER_30282
OG0002638	HER_30107
OG0002638	HER_30114
OG0002639	HER_30190
OG0002640	HER_30078
OG0002641	HER_31008
OG0002641	HER_31007
OG0002642	HER_20806,HER_20840
OG0002643	HER_30356
OG0002643	HER_30333
OG0002644	HER_30301
OG0002645	HER_30295
OG0002646	HER_30781
OG0002647	HER_30851
OG0002648	HER_31342
OG0002648	HER_31341
OG0002649	HER_22110
OG0002650	HER_25198
OG0002651	HER_17884
OG0002653	HER_28215,HER_6716,HER_9178
OG0002654	HER_30865,HER_14510,HER_33865,HER_9942,HER_4384
OG0002655	HER_24241,HER_24238,HER_23975
OG0002657	HER_29414
OG0002658	HER_8227,HER_8265,HER_14455
OG0002659	HER_27228
OG0002659	HER_27227
OG0002662	HER_15414,HER_15403
OG0002663	HER_14367
OG0002664	HER_48650
OG0002665	HER_20742
OG0002666	HER_20992
OG0002666	HER_20991
OG0002667	HER_20052
OG0002668	HER_20076
OG0002669	HER_19565,HER_19574
OG0002670	HER_19398,HER_19397,HER_19392
OG0002671	HER_26706
OG0002672	HER_12394
OG0002673	HER_45684,HER_27308
OG0002674	HER_33648
OG0002675	HER_27047,HER_27033,HER_27035
OG0002676	HER_40224
OG0002677	HER_17155
OG0002678	HER_18016
OG0002679	HER_18641
OG0002680	HER_26684,HER_26688,HER_26689,HER_26687,HER_26686
OG0002681	HER_17827
OG0002682	HER_17740
OG0002682	HER_17741
OG0002684	HER_17573
OG0002685	HER_17570
OG0002686	HER_21083,HER_21086,HER_17021,HER_18280,HER_12489,HER_31374,HER_18279,HER_33477
OG0002687	HER_18734
OG0002687	HER_18735
OG0002688	HER_19002
OG0002688	HER_18998
OG0002689	HER_13646
OG0002689	HER_13619
OG0002690	HER_28076,HER_28105
OG0002691	HER_47703
OG0002692	HER_22426
OG0002693	HER_47882
OG0002694	HER_47001,HER_47000,HER_47003,HER_46999
OG0002695	HER_47068,HER_47080
OG0002696	HER_47098,HER_32134
OG0002697	HER_47112
OG0002698	HER_20782
OG0002699	HER_48145
OG0002699	HER_48142
OG0002700	HER_47612
OG0002701	HER_478,HER_437
OG0002702	HER_47979
OG0002703	HER_48004,HER_47999,HER_48003
OG0002704	HER_47681
OG0002705	HER_47630
OG0002706	HER_27834
OG0002706	HER_27836
OG0002707	HER_28408
OG0002708	HER_27986
OG0002709	HER_27937,HER_27934
OG0002710	HER_27813
OG0002711	HER_27798
OG0002712	HER_27687,HER_27686
OG0002713	HER_28476
OG0002714	HER_27900
OG0002714	HER_28605
OG0002715	HER_28607
OG0002716	HER_28767,HER_28736
OG0002717	HER_28829
OG0002717	HER_28831
OG0002718	HER_29253,HER_29251
OG0002719	HER_29271
OG0002720	HER_29218
OG0002720	HER_29282
OG0002722	HER_3659
OG0002723	HER_34634,HER_34503
OG0002724	HER_35016,HER_35030
OG0002725	HER_34685,HER_34753
OG0002726	HER_35746
OG0002727	HER_35655
OG0002728	HER_35439
OG0002729	HER_35372,HER_35366,HER_35367,HER_35373
OG0002731	HER_34819
OG0002732	HER_34840,HER_34852
OG0002733	HER_398,HER_393
OG0002734	HER_12270,HER_12257
OG0002735	HER_35547,HER_35552,HER_35549
OG0002736	HER_36770,HER_36779
OG0002736	HER_36775
OG0002782	HER_33565
OG0002783	HER_33560
OG0002785	HER_42731
OG0002786	HER_40333,HER_40342
OG0002787	HER_23162
OG0002788	HER_7534
OG0002789	HER_29784
OG0002789	HER_12659,HER_33048,HER_29783
OG0002790	HER_33569
OG0002791	HER_24002
OG0002792	HER_12991
OG0002793	HER_38977
OG0002794	HER_14412
OG0002795	HER_43459
OG0002796	HER_688
OG0002796	HER_673,HER_690
OG0002798	HER_24724
OG0002799	HER_609
OG0002799	HER_610
OG0002800	HER_3530,HER_17472,HER_3531,HER_29530,HER_21960
OG0002801	HER_17783
OG0002802	HER_5935
OG0002803	HER_40670,HER_40360
OG0002804	HER_23491
OG0002805	HER_3480,HER_2022,HER_2000
OG0002806	HER_23200
OG0002807	HER_22168
OG0002808	HER_22305
OG0002808	HER_22304
OG0002809	HER_22427
OG0002810	HER_21800
OG0002812	HER_6456
OG0002812	HER_31967,HER_32897
OG0002813	HER_22635
OG0002814	HER_22664
OG0002815	HER_22688
OG0002816	HER_22691,HER_22689
OG0002817	HER_22697
OG0002818	HER_22734,HER_22724
OG0002819	HER_22786
OG0002820	HER_22790
OG0002821	HER_7345
OG0002822	HER_22812
OG0002822	HER_37879
OG0002823	HER_22923,HER_22924
OG0002824	HER_43993
OG0002825	HER_23134
OG0002827	HER_40967
OG0002828	HER_22054
OG0002829	HER_17801
OG0002830	HER_21866
OG0002830	HER_21875
OG0002831	HER_14333
OG0002832	HER_37525,HER_37528
OG0002833	HER_21832
OG0002834	HER_21782,HER_21764
OG0002834	HER_21783,HER_21767
OG0002835	HER_21646
OG0002836	HER_21495
OG0002837	HER_21369
OG0002838	HER_9468
OG0002839	HER_28842
OG0002840	HER_21254
OG0002840	HER_21251
OG0002841	HER_42304
OG0002842	HER_32589,HER_26075,HER_9309,HER_41340,HER_41350,HER_40768
OG0002843	HER_48301
OG0002844	HER_49342
OG0002846	HER_365
OG0002847	HER_49916
OG0002848	HER_47559
OG0002849	HER_48854,HER_48853
OG0002850	HER_48912
OG0002851	HER_49001
OG0002852	HER_48798
OG0002853	HER_48761
OG0002854	HER_48755
OG0002855	HER_48676
OG0002856	HER_48622,HER_48610,HER_48621
OG0002857	HER_48447
OG0002858	HER_49291,HER_49315
OG0002859	HER_49380,HER_49388
OG0002860	HER_49408
OG0002861	HER_49486,HER_49509
OG0002862	HER_29238
OG0002863	HER_6606
OG0002864	HER_49750
OG0002865	HER_49890
OG0002866	HER_49936
OG0002867	HER_6211,HER_6208
OG0002868	HER_37365
OG0002868	HER_37363
OG0002869	HER_37515
OG0002870	HER_46005
OG0002870	HER_20914
OG0002871	HER_37566
OG0002872	HER_37648
OG0002872	HER_37659
OG0002873	HER_37665
OG0002874	HER_37709,HER_37719,HER_37711
OG0002875	HER_37768
OG0002877	HER_37882
OG0002878	HER_37892
OG0002880	HER_39395
OG0002881	HER_39396
OG0002882	HER_39403
OG0002882	HER_39402
OG0002883	HER_39550
OG0002884	HER_39573
OG0002884	HER_39569
OG0002885	HER_44471
OG0002887	HER_39777
OG0002888	HER_39787
OG0002888	HER_39788
OG0002889	HER_36189
OG0002890	HER_39826
OG0002891	HER_39946
OG0002892	HER_39913
OG0002893	HER_32006
OG0002894	HER_40054
OG0002894	HER_40053
OG0002895	HER_40114
OG0002896	HER_38998,HER_38999
OG0002897	HER_6523,HER_6498
OG0002898	HER_39253
OG0002899	HER_13737
OG0002899	HER_13704
OG0002900	HER_38000
OG0002901	HER_38026,HER_38025
OG0002902	HER_38168
OG0002903	HER_47564,HER_20319,HER_7694
OG0002904	HER_38305
OG0002905	HER_38324
OG0002907	HER_38379
OG0002908	HER_29354
OG0002909	HER_38462
OG0002909	HER_38464
OG0002910	HER_34352
OG0002911	HER_38482,HER_38493
OG0002912	HER_38532,HER_38525
OG0002913	HER_38688
OG0002913	HER_38687
OG0002915	HER_38922,HER_38924
OG0002916	HER_38928
OG0002916	HER_38927
OG0002917	HER_31648
OG0002917	HER_31651
OG0002918	HER_38995
OG0002919	HER_44225
OG0002920	HER_14613
OG0002921	HER_37953,HER_37951
OG0002922	HER_40271,HER_40241
OG0002923	HER_40299,HER_47503,HER_40291
OG0002924	HER_40307
OG0002925	HER_40332,HER_40324
OG0002926	HER_40406
