Orthogroup	L_var.longestprot	H_ery.longestprot
OG0003747	LVA_24169	HER_45507
OG0003748	LVA_24689	HER_46374
OG0003749	LVA_36074, LVA_35916	HER_7258, HER_7257
OG0003750	LVA_24702	HER_46251
OG0003751	LVA_24717	HER_46217
OG0003752	LVA_24756	HER_46177
OG0003753	LVA_8385	HER_33367
OG0003754	LVA_24758	HER_46173
OG0003755	LVA_19380, LVA_23896	HER_46151
OG0003756	LVA_24660	HER_46119
OG0003756	LVA_24659	HER_46114
OG0003757	LVA_24652, LVA_24651	HER_46110
OG0003758	LVA_21239, LVA_21403	HER_9988, HER_9922, HER_9868
OG0003759	LVA_24776, LVA_24774	HER_46064
OG0003760	LVA_25017	HER_46026
OG0003761	LVA_23846	HER_45993
OG0003762	LVA_23273	HER_45845
OG0003763	LVA_23272	HER_45841
OG0003764	LVA_23854	HER_45974
OG0003765	LVA_8454	HER_33550
OG0003766	LVA_5221	HER_12445
OG0003767	LVA_1432	HER_30765, HER_30777
OG0003768	LVA_8457	HER_33557
OG0003769	LVA_8458	HER_33558
OG0003770	LVA_15866	HER_19523
OG0003771	LVA_36892	HER_7596
OG0003772	LVA_36285	HER_7623
OG0003772	LVA_36282	HER_7644
OG0003773	LVA_36276	HER_7653
OG0003774	LVA_36270	HER_7675, HER_7663
OG0003775	LVA_35811	HER_6736
OG0003776	LVA_36316	HER_6840, HER_6851, HER_6852
OG0003777	LVA_36326	HER_6872
OG0003778	LVA_36232	HER_6920
OG0003779	LVA_36229	HER_6927
OG0003780	LVA_36109, LVA_35949	HER_6950
OG0003781	LVA_36757, LVA_36756	HER_7071
OG0003782	LVA_26858	HER_7119
OG0003783	LVA_35980, LVA_35512, LVA_34710, LVA_36147	HER_7292
OG0003784	LVA_37036	HER_7446
OG0003785	LVA_35966, LVA_36129	HER_6729
OG0003786	LVA_36963	HER_6698, HER_7776, HER_6686
OG0003788	LVA_25455, LVA_25545	HER_314
OG0003789	LVA_19639	HER_6603
OG0003790	LVA_35690	HER_6470, HER_6462
OG0003791	LVA_37040	HER_6187
OG0003793	LVA_35712	HER_6433
OG0003795	LVA_35845	HER_6135
OG0003796	LVA_35867, LVA_36024	HER_6115
OG0003797	LVA_36016	HER_5870
OG0003798	LVA_9413, LVA_36298	HER_5623
OG0003799	LVA_36120, LVA_35960	HER_5640
OG0003801	LVA_36665	HER_5734
OG0003802	LVA_36671	HER_5728
OG0003803	LVA_21922	HER_8407
OG0003805	LVA_10620	HER_48321
OG0003806	LVA_22708	HER_9583
OG0003807	LVA_22723, LVA_22720	HER_9599
OG0003809	LVA_25399	HER_369
OG0003810	LVA_23018	HER_8679
OG0003811	LVA_25398	HER_370
OG0003812	LVA_23144	HER_8692
OG0003813	LVA_21878	HER_8818
OG0003814	LVA_22538	HER_8811
OG0003815	LVA_22546	HER_8802
OG0003816	LVA_11286, LVA_27830, LVA_27807	HER_16966, HER_21519, HER_2443
OG0003817	LVA_21970	HER_8928
OG0003818	LVA_22120	HER_9077
OG0003820	LVA_22481	HER_9114
OG0003821	LVA_22843	HER_9337
OG0003822	LVA_22917	HER_9203, HER_9202
OG0003823	LVA_23036	HER_8300
OG0003824	LVA_23104	HER_8572
OG0003825	LVA_22138, LVA_22139	HER_8622
OG0003826	LVA_30708	HER_19532, HER_5461, HER_26088, HER_23014
OG0003827	LVA_22794	HER_8189
OG0003828	LVA_3381	HER_18102
OG0003829	LVA_3382	HER_18103
OG0003830	LVA_22881	HER_7860
OG0003831	LVA_22883	HER_7858
OG0003832	LVA_21727	HER_8031
OG0003833	LVA_21731	HER_8034
OG0003833	LVA_21772, LVA_21729	HER_8033
OG0003834	LVA_17218	HER_16575, HER_16932
OG0003835	LVA_17217	HER_16574
OG0003836	LVA_13795, LVA_13761	HER_41241
OG0003837	LVA_34053	HER_36019
OG0003838	LVA_24563	HER_45190
OG0003839	LVA_11740	HER_23494
OG0003840	LVA_20587	HER_10162
OG0003841	LVA_20593	HER_10174
OG0003842	LVA_20598, LVA_20777	HER_10178
OG0003843	LVA_23490, LVA_23384	HER_45380
OG0003844	LVA_20783, LVA_20605	HER_10184
OG0003845	LVA_21374, LVA_21212	HER_10409
OG0003846	LVA_20398	HER_10403
OG0003847	LVA_20792, LVA_20618	HER_10357
OG0003848	LVA_18232	HER_15412, HER_15402
OG0003849	LVA_19790	HER_11713, HER_11712
OG0003850	LVA_20190	HER_11696
OG0003851	LVA_19799	HER_11868
OG0003852	LVA_35824	HER_10939
OG0003853	LVA_26725	HER_2486
OG0003855	LVA_20213	HER_11037, HER_11024
OG0003856	LVA_21333, LVA_21176	HER_11598
OG0003857	LVA_21181, LVA_21340	HER_11602
OG0003858	LVA_21450	HER_11294, HER_11300
OG0003859	LVA_21206, LVA_21361	HER_11267
OG0003860	LVA_21191, LVA_21353	HER_11240
OG0003861	LVA_20930	HER_11356
OG0003862	LVA_5398	HER_12036
OG0003864	LVA_21042	HER_11189, HER_11190
OG0003865	LVA_20942	HER_11219
OG0003866	LVA_20622, LVA_20795	HER_11580
OG0003867	LVA_19712	HER_11578
OG0003868	LVA_19715	HER_11572
OG0003869	LVA_20844, LVA_20666	HER_11531, HER_11530
OG0003870	LVA_20849, LVA_20672	HER_11520
OG0003871	LVA_20862, LVA_20685	HER_9640
OG0003872	LVA_20060	HER_9766
OG0003873	LVA_6511	HER_24448, HER_24453, HER_24454, HER_24435
OG0003874	LVA_23418, LVA_23319	HER_18472, HER_48409
OG0003875	LVA_25891	HER_45125
OG0003876	LVA_33567, LVA_33461	HER_35266
OG0003877	LVA_34426, LVA_33717	HER_36545
OG0003878	LVA_25134	HER_1149
OG0003881	LVA_4918, LVA_4981	HER_14220, HER_14134
OG0003882	LVA_8221, LVA_8272	HER_32435, HER_32468
OG0003883	LVA_19379	HER_26333
OG0003884	LVA_25384	HER_539
OG0003885	LVA_25386	HER_554, HER_563
OG0003886	LVA_25158	HER_545, HER_570
OG0003887	LVA_25345	HER_496, HER_498
OG0003888	LVA_25353	HER_518
OG0003889	LVA_25480, LVA_25584, LVA_25482, LVA_25585	HER_432
OG0003890	LVA_25470, LVA_25570	HER_410, HER_404
OG0003891	LVA_25511, LVA_25426	HER_343, HER_342
OG0003892	LVA_3221	HER_30144, HER_18029
OG0003893	LVA_25670	HER_613
OG0003895	LVA_25596, LVA_25495	HER_311, HER_306
OG0003896	LVA_25530, LVA_25445	HER_325
OG0003897	LVA_25839, LVA_25841	HER_22
OG0003898	LVA_22135	HER_8591, HER_8595
OG0003898	LVA_25077	HER_143
OG0003899	LVA_25051	HER_116
OG0003900	LVA_25033	HER_71
OG0003901	LVA_26004	HER_1075
OG0003902	LVA_26028	HER_1095
OG0003903	LVA_26033	HER_1104, HER_861
OG0003904	LVA_26046	HER_1125
OG0003905	LVA_26569	HER_1185
OG0003906	LVA_26257	HER_1535
OG0003908	LVA_26074	HER_1716
OG0003909	LVA_26515	HER_1839
OG0003910	LVA_26411, LVA_26409	HER_2255, HER_2226
OG0003911	LVA_26397	HER_2250, HER_2277, HER_8538
OG0003912	LVA_26440	HER_2183, HER_2188
OG0003913	LVA_26343	HER_2351
OG0003914	LVA_26315	HER_2397
OG0003915	LVA_26501	HER_2616
OG0003916	LVA_5505, LVA_5619	HER_13922
OG0003917	LVA_3547, LVA_3542	HER_18492, HER_18498
OG0003920	LVA_6931	HER_25246
OG0003921	LVA_15158	HER_44007
OG0003924	LVA_17335	HER_14701, HER_14692
OG0003925	LVA_8044	HER_32590, HER_32568
OG0003926	LVA_36502	HER_6634
OG0003927	LVA_25889, LVA_36975	HER_48, HER_66
OG0003928	LVA_9325, LVA_9206	HER_32069, HER_32023
OG0003929	LVA_8518	HER_33417
OG0003930	LVA_24340, LVA_24040	HER_33373
OG0003933	LVA_8904, LVA_8872, LVA_8905	HER_32663
OG0003935	LVA_7668, LVA_7915	HER_33326
OG0003936	LVA_7686, LVA_7898	HER_33201
OG0003937	LVA_8431, LVA_8438	HER_33451, HER_33446, HER_33457, HER_33458, HER_33456
OG0003938	LVA_8443	HER_32782, HER_32771
OG0003939	LVA_9108	HER_32767, HER_32102, HER_32143
OG0003941	LVA_8165	HER_32821
OG0003942	LVA_8378	HER_33055
OG0003943	LVA_1914	HER_47571
OG0003944	LVA_9529, LVA_9440	HER_33715, HER_33716
OG0003945	LVA_8894, LVA_8881	HER_33899, HER_33912
OG0003946	LVA_34561, LVA_34551	HER_35964, HER_35988
OG0003947	LVA_17859	HER_14351
OG0003948	LVA_15995	HER_19589
OG0003951	LVA_15872	HER_19549, HER_19556
OG0003952	LVA_26148	HER_1818
OG0003953	LVA_28352, LVA_28296	HER_27831
OG0003954	LVA_2691	HER_47808, HER_47806
OG0003955	LVA_416	HER_30284
OG0003956	LVA_25220	HER_46273
OG0003957	LVA_1613	HER_46854
OG0003958	LVA_2176	HER_47099
OG0003959	LVA_5319	HER_13800
OG0003960	LVA_17402	HER_14703
OG0003962	LVA_11158	HER_49838
OG0003963	LVA_11159	HER_49837
OG0003964	LVA_4235	HER_19329, HER_19368
OG0003965	LVA_27869	HER_4466, HER_4523
OG0003966	LVA_6652	HER_23761, HER_23714
OG0003967	LVA_6650	HER_23713, HER_23760
OG0003968	LVA_27169, LVA_27170	HER_2792, HER_2820, HER_2794
OG0003969	LVA_7189	HER_23696
OG0003970	LVA_27493, LVA_27569	HER_3370, HER_3422
OG0003971	LVA_27571, LVA_27495	HER_3372, HER_3425
OG0003972	LVA_27640, LVA_27630	HER_3597, HER_3596, HER_3602
OG0003973	LVA_27150	HER_4820
OG0003974	LVA_27238	HER_2869
OG0003975	LVA_6045	HER_6193, HER_48375, HER_23068, HER_41624, HER_26789
OG0003976	LVA_26970	HER_2661
OG0003979	LVA_30167	HER_38946, HER_38948
OG0003982	LVA_28100	HER_4107
OG0003983	LVA_28108	HER_4125
OG0003984	LVA_27046	HER_4162
OG0003985	LVA_27801	HER_4589
OG0003986	LVA_29063	HER_28296
OG0003987	LVA_27917	HER_4390
OG0003988	LVA_27925	HER_4382
OG0003989	LVA_8010	HER_31680, HER_31702
OG0003991	LVA_20299	HER_10801
OG0003992	LVA_27531, LVA_27452	HER_5116
OG0003993	LVA_27447, LVA_27526	HER_5124
OG0003994	LVA_27023	HER_4876, HER_4866
OG0003995	LVA_28062	HER_5229, HER_5231
OG0003996	LVA_27140	HER_4847, HER_4848
OG0003997	LVA_26994, LVA_27007, LVA_26993	HER_4773, HER_4809
OG0003998	LVA_16846, LVA_16869	HER_19759, HER_19785
OG0003999	LVA_2605	HER_46829, HER_46809
OG0004000	LVA_1456	HER_29675
OG0004001	LVA_39	HER_29739, HER_29766
OG0004002	LVA_19484	HER_4757
OG0004003	LVA_378	HER_29877
OG0004004	LVA_860	HER_29799, HER_31114, HER_31230
OG0004005	LVA_126, LVA_125	HER_29567
OG0004006	LVA_1005, LVA_722	HER_29502
OG0004008	LVA_13415	HER_22569, HER_22570
OG0004009	LVA_755	HER_30178
OG0004010	LVA_336	HER_31103, HER_31110
OG0004011	LVA_1495	HER_30833
OG0004012	LVA_1514	HER_31063, HER_31042
OG0004013	LVA_407	HER_31043, HER_31067
OG0004014	LVA_1325, LVA_1330	HER_31001
OG0004015	LVA_1299	HER_30962, HER_30969
OG0004016	LVA_1296	HER_30958, HER_30965
OG0004017	LVA_233, LVA_231	HER_30335, HER_30360
OG0004018	LVA_204	HER_30344, HER_30323
OG0004019	LVA_1270	HER_30638
OG0004021	LVA_1227, LVA_1226	HER_30732
OG0004022	LVA_1464	HER_30747
OG0004023	LVA_1530	HER_41874, HER_9053, HER_30389
OG0004024	LVA_777	HER_30690
OG0004025	LVA_320, LVA_12572, LVA_321	HER_30674, HER_30669
OG0004026	LVA_1182	HER_30661, HER_30666, HER_30665, HER_30663
OG0004027	LVA_14328, LVA_13959	HER_41865
OG0004028	LVA_23093	HER_8391, HER_8393
OG0004029	LVA_27035, LVA_27033	HER_4219, HER_4192
OG0004030	LVA_1160, LVA_898	HER_30106, HER_16580
OG0004031	LVA_32696, LVA_32619	HER_37158
OG0004031	LVA_32583	HER_37226
OG0004032	LVA_28911	HER_27801
OG0004033	LVA_6909	HER_25121
OG0004034	LVA_6910	HER_25091, HER_25120
OG0004035	LVA_7244	HER_25145
OG0004036	LVA_7033	HER_25293, HER_24988
OG0004037	LVA_6688	HER_24798
OG0004038	LVA_6709	HER_24730
OG0004039	LVA_6734	HER_24307
OG0004040	LVA_6529	HER_24399
OG0004041	LVA_6492	HER_24447, HER_24467
OG0004042	LVA_6495	HER_24444, HER_24464
OG0004043	LVA_6485	HER_24490, HER_24489
OG0004044	LVA_6881	HER_24492
OG0004045	LVA_26245	HER_1550
OG0004046	LVA_6811	HER_24557
OG0004047	LVA_6836	HER_24623
OG0004049	LVA_7018	HER_23861
OG0004050	LVA_6618	HER_23836
OG0004051	LVA_6622	HER_23831
OG0004052	LVA_22671, LVA_21944, LVA_8813	HER_1455
OG0004052	LVA_10112	HER_11243, HER_26308, HER_36259
OG0004053	LVA_7076	HER_24043
OG0004054	LVA_7089	HER_24008
OG0004055	LVA_19112	HER_27338
OG0004056	LVA_4530	HER_17301
OG0004056	LVA_4529	HER_17303
OG0004057	LVA_36828	HER_5778
OG0004058	LVA_32079, LVA_32077	HER_38472
OG0004059	LVA_11456	HER_49359, HER_49371
OG0004060	LVA_29266	HER_29036
OG0004061	LVA_26038	HER_1107
OG0004062	LVA_24381, LVA_24080	HER_45864
OG0004063	LVA_24382, LVA_24081	HER_45863
OG0004064	LVA_22152	HER_8641
OG0004065	LVA_18940	HER_27070
OG0004066	LVA_16029	HER_20640, HER_20642
OG0004068	LVA_36439	HER_5961
OG0004069	LVA_8389	HER_31984
OG0004070	LVA_2145	HER_46991
OG0004071	LVA_2868	HER_47888
OG0004072	LVA_15183	HER_43462, HER_43468
OG0004073	LVA_15176	HER_43413
OG0004074	LVA_15174	HER_43411
OG0004075	LVA_19445	HER_26923
OG0004076	LVA_16179	HER_20265
OG0004077	LVA_16196	HER_20282, HER_20281
OG0004078	LVA_16535	HER_20395, HER_21067
OG0004080	LVA_15788	HER_20552, HER_20581
OG0004081	LVA_16281	HER_20586, HER_20575
OG0004082	LVA_19577	HER_26869
OG0004083	LVA_16886, LVA_16833, LVA_16884	HER_20620
OG0004084	LVA_16890, LVA_16828	HER_20624, HER_20629
OG0004085	LVA_16026	HER_20637
OG0004087	LVA_16842, LVA_16876	HER_20916
OG0004088	LVA_15813	HER_20997, HER_20998
OG0004089	LVA_15846	HER_20967
OG0004090	LVA_15701	HER_20949
OG0004091	LVA_15976	HER_20923
OG0004092	LVA_15982	HER_20917
OG0004094	LVA_16734, LVA_16704	HER_20005
OG0004095	LVA_16807, LVA_16912	HER_19441
OG0004096	LVA_16926, LVA_16799	HER_19923, HER_19922, HER_19917
OG0004097	LVA_16931, LVA_16792	HER_19937
OG0004098	LVA_16643, LVA_16590	HER_19817
OG0004099	LVA_16583, LVA_16639	HER_19813
OG0004101	LVA_16855, LVA_16867	HER_19788, HER_19763
OG0004102	LVA_16865, LVA_16857	HER_19790, HER_19765
OG0004103	LVA_16858	HER_19766, HER_19791
OG0004105	LVA_16501	HER_20149, HER_20128, HER_20136, HER_20145
OG0004107	LVA_16815, LVA_16904	HER_19427
OG0004108	LVA_2160	HER_47004
OG0004109	LVA_33319, LVA_33171, LVA_33320	HER_36973, HER_36965
OG0004110	LVA_19104	HER_27156, HER_27154
OG0004111	LVA_19035	HER_27152
OG0004112	LVA_14807, LVA_14873	HER_42262
OG0004113	LVA_18784, LVA_18786	HER_26635
OG0004114	LVA_3106	HER_18971
OG0004115	LVA_3262	HER_17141
OG0004116	LVA_3681	HER_17169, HER_17170
OG0004117	LVA_4588	HER_17230
OG0004118	LVA_4567	HER_17260, HER_17258
OG0004120	LVA_3198	HER_18041, HER_18045, HER_18040
OG0004121	LVA_3161	HER_18078
OG0004122	LVA_3388	HER_18106
OG0004123	LVA_3659	HER_18113
OG0004124	LVA_18899	HER_26677, HER_26668
OG0004126	LVA_4688	HER_17724
OG0004127	LVA_3484	HER_17613
OG0004128	LVA_3553	HER_17547, HER_17546
OG0004129	LVA_18865, LVA_18864	HER_27401, HER_27372
OG0004130	LVA_3968	HER_17508, HER_17509, HER_17510
OG0004131	LVA_4507	HER_17479
OG0004132	LVA_3889	HER_17407, HER_17404
OG0004133	LVA_19392	HER_26316
OG0004134	LVA_3826	HER_18901
OG0004135	LVA_3830	HER_5068
OG0004136	LVA_3851, LVA_3850	HER_18845
OG0004137	LVA_4434	HER_18785
OG0004138	LVA_4428	HER_18779, HER_18777, HER_18778
OG0004139	LVA_4408	HER_18748
OG0004140	LVA_4366	HER_18679, HER_18680, HER_18678
OG0004141	LVA_3980	HER_19134
OG0004142	LVA_3572	HER_19123
OG0004143	LVA_19273	HER_26249, HER_26247, HER_26246
OG0004144	LVA_3368	HER_19028
OG0004145	LVA_3108, LVA_3107	HER_18973, HER_18972
OG0004146	LVA_19148	HER_26214
OG0004147	LVA_19144	HER_26208, HER_26209
OG0004148	LVA_3026	HER_18213, HER_18208
OG0004149	LVA_21891	HER_18220, HER_18223
OG0004150	LVA_4745	HER_18439
OG0004151	LVA_3708, LVA_3707	HER_19348, HER_19343
OG0004154	LVA_19809, LVA_34645, LVA_34696	HER_36192
OG0004155	LVA_2897	HER_46955
OG0004156	LVA_33586, LVA_33483	HER_35238
OG0004158	LVA_18798	HER_26599, HER_26598, HER_26604, HER_26600
OG0004159	LVA_25941	HER_930, HER_969
OG0004160	LVA_29200	HER_28104, HER_28075
OG0004161	LVA_4764	HER_19232
OG0004162	LVA_13701, LVA_13651	HER_42689, HER_42650
OG0004163	LVA_18812, LVA_18811	HER_26585
OG0004164	LVA_15398, LVA_15509	HER_41659
OG0004165	LVA_19489	HER_26008
OG0004166	LVA_8279, LVA_8224	HER_32463, HER_32442
OG0004167	LVA_21798	HER_8488
OG0004168	LVA_25676	HER_168
OG0004169	LVA_25887	HER_64, HER_46
OG0004170	LVA_34902, LVA_34900	HER_35999
OG0004171	LVA_35402, LVA_35483	HER_35529
OG0004172	LVA_2573, LVA_2596	HER_46831, HER_46805
OG0004173	LVA_1644	HER_46734
OG0004174	LVA_1601	HER_46843
OG0004175	LVA_1823	HER_46665
OG0004176	LVA_2166	HER_47010
OG0004176	LVA_2165	HER_47009
OG0004177	LVA_2168	HER_47012
OG0004178	LVA_2850	HER_47121
OG0004179	LVA_2832	HER_47140
OG0004180	LVA_2708	HER_47767, HER_47785
OG0004181	LVA_2716	HER_47811
OG0004182	LVA_2067	HER_47819, HER_47827, HER_47822
OG0004183	LVA_2071	HER_47830
OG0004184	LVA_2588, LVA_2569	HER_48146
OG0004185	LVA_2566, LVA_2586	HER_48143, HER_48141
OG0004188	LVA_2521	HER_28304, HER_28307, HER_47602
OG0004189	LVA_2513	HER_47281
OG0004190	LVA_2382, LVA_2383	HER_47358, HER_47354
OG0004191	LVA_2385	HER_47361
OG0004192	LVA_2491, LVA_2419	HER_47397, HER_47382
OG0004193	LVA_2756	HER_47431
OG0004194	LVA_1849	HER_47432
OG0004195	LVA_1850	HER_47435
OG0004196	LVA_1853	HER_47447, HER_47443
OG0004197	LVA_1978	HER_47554
OG0004198	LVA_19101	HER_26372, HER_26343
OG0004199	LVA_18889	HER_26371, HER_26342
OG0004201	LVA_25886	HER_45, HER_63
OG0004202	LVA_1706	HER_48012
OG0004203	LVA_1991	HER_47730
OG0004204	LVA_2597, LVA_2574	HER_47716, HER_47713
OG0004205	LVA_2723, LVA_2727	HER_47626
OG0004206	LVA_2722	HER_47625
OG0004207	LVA_18727	HER_25899
OG0004208	LVA_35488, LVA_35394	HER_35524
OG0004209	LVA_28468	HER_28898
OG0004210	LVA_28312, LVA_28370	HER_27853, HER_27852, HER_27851
OG0004211	LVA_28589	HER_27873
OG0004212	LVA_29167	HER_29363
OG0004214	LVA_29328	HER_29164
OG0004216	LVA_28749	HER_29205, HER_29210
OG0004217	LVA_29321	HER_28416
OG0004218	LVA_29453, LVA_29441	HER_28407
OG0004219	LVA_28892	HER_28396
OG0004220	LVA_28900, LVA_28899	HER_28124
OG0004221	LVA_29221	HER_28258
OG0004222	LVA_28243, LVA_28182, LVA_28239, LVA_28181	HER_28332
OG0004226	LVA_28907	HER_28084, HER_28081, HER_28128, HER_28083, HER_28126
OG0004227	LVA_29390, LVA_29507, LVA_29398	HER_28026
OG0004228	LVA_28444	HER_27764, HER_27755
OG0004229	LVA_28652	HER_28113
OG0004230	LVA_28648	HER_28116
OG0004231	LVA_28647	HER_28117
OG0004232	LVA_28931	HER_28461, HER_28460
OG0004233	LVA_28724	HER_28582, HER_28562
OG0004234	LVA_28756	HER_28612
OG0004235	LVA_28765	HER_28621, HER_28620
OG0004236	LVA_28194, LVA_28197, LVA_28258	HER_28809
OG0004237	LVA_29367	HER_28781
OG0004238	LVA_29368	HER_28779
OG0004239	LVA_28859	HER_27915, HER_27923
OG0004240	LVA_28162	HER_29199
OG0004241	LVA_32788, LVA_32961	HER_36541
OG0004242	LVA_28158	HER_29207
OG0004243	LVA_6716	HER_24709, HER_24707
OG0004245	LVA_1189	HER_31270
OG0004246	LVA_33487, LVA_34500, LVA_33631, LVA_33632	HER_21060
OG0004247	LVA_32646, LVA_32664	HER_34578
OG0004248	LVA_32665, LVA_32645	HER_21066, HER_34580
OG0004249	LVA_32739, LVA_32564	HER_37351
OG0004250	LVA_33936, LVA_34181	HER_34635, HER_34502
OG0004251	LVA_34723	HER_34658
OG0004253	LVA_35254, LVA_35197	HER_35023, HER_35037
OG0004254	LVA_33883, LVA_34254	HER_35103
OG0004255	LVA_33681	HER_34699
OG0004256	LVA_34049, LVA_34048	HER_35713
OG0004257	LVA_34935	HER_35661
OG0004258	LVA_35330, LVA_35122, LVA_35329	HER_35666
OG0004259	LVA_35169, LVA_35171, LVA_35282	HER_35640, HER_35622
OG0004260	LVA_35277, LVA_35176	HER_35616, HER_35634
OG0004261	LVA_35274, LVA_35179	HER_35613, HER_35630
OG0004262	LVA_33204, LVA_33361	HER_35457
OG0004263	LVA_8667	HER_30621
OG0004264	LVA_33391, LVA_33508	HER_35395
OG0004266	LVA_33388, LVA_33389	HER_35402
OG0004267	LVA_33469, LVA_33576	HER_35253, HER_35260
OG0004268	LVA_33578, LVA_33471	HER_35252, HER_35259
OG0004270	LVA_34502, LVA_33629	HER_35226, HER_35229
OG0004271	LVA_33608, LVA_34519	HER_34790, HER_34741
OG0004272	LVA_33623, LVA_34506	HER_34805, HER_34877
OG0004273	LVA_34507, LVA_33622, LVA_33621	HER_34803, HER_34878
OG0004274	LVA_33620, LVA_34508	HER_34801, HER_34880
OG0004275	LVA_33617, LVA_34511	HER_34748, HER_34798, HER_34797
OG0004276	LVA_34667, LVA_34614	HER_35971, HER_35953
OG0004277	LVA_25461, LVA_25551	HER_390
OG0004279	LVA_33646, LVA_34486	HER_7981, HER_36107, HER_7986
OG0004280	LVA_34646, LVA_34697	HER_23472, HER_12336, HER_12361, HER_18157, HER_21619
OG0004281	LVA_34400, LVA_33731	HER_36230, HER_36287
OG0004282	LVA_34153, LVA_33964, LVA_34154	HER_36675, HER_36669
OG0004283	LVA_33839, LVA_34302	HER_36524
OG0004284	LVA_14099, LVA_14187, LVA_33811, LVA_34325	HER_36491
OG0004285	LVA_33759, LVA_34381	HER_36370, HER_36331
OG0004286	LVA_32554, LVA_32746	HER_36842, HER_36848
OG0004287	LVA_33124, LVA_33246, LVA_33245, LVA_33123	HER_36872
OG0004288	LVA_33227, LVA_33107	HER_37061, HER_37047
OG0004289	LVA_33988, LVA_34128	HER_36957
OG0004290	LVA_34110, LVA_34005	HER_36929
OG0004291	LVA_32638, LVA_32671	HER_36924
OG0004292	LVA_21233	HER_9873
OG0004293	LVA_34666, LVA_12288, LVA_12506	HER_23434
OG0004293	LVA_37022	HER_48960, HER_10189
OG0004295	LVA_20835, LVA_20655, LVA_20836, LVA_20656	HER_11226
OG0004295	LVA_35919, LVA_36078	HER_7208
OG0004301	LVA_36994	HER_49723
OG0004301	LVA_29953	HER_14409
OG0004306	LVA_10624	HER_14910
OG0004308	LVA_31891	HER_40181, HER_16214, HER_15876, HER_6986, HER_35442
OG0004308	LVA_34073	HER_34620
OG0004312	LVA_36625, LVA_11463	HER_18529
OG0004315	LVA_5635, LVA_5495	HER_1983
OG0004316	LVA_28875, LVA_18201	HER_1988, HER_1995
OG0004319	LVA_9776	HER_22391
OG0004319	LVA_9778	HER_22389, HER_22356
OG0004319	LVA_9779, LVA_25624, LVA_9777	HER_22357, HER_22390
OG0004320	LVA_12647	HER_23041, HER_34154
OG0004321	LVA_35034, LVA_21287, LVA_35033, LVA_16337	HER_24575
OG0004322	LVA_1658	HER_46768, HER_46761, HER_25057, HER_25061
OG0004327	LVA_206	HER_30345, HER_30346, HER_30324, HER_29083, HER_30347
OG0004329	LVA_28767	HER_41354, HER_3671, HER_44299
OG0004329	LVA_28768	HER_39321, HER_41355, HER_33345, HER_3670
OG0004331	LVA_21232, LVA_13915, LVA_3099, LVA_14033, LVA_14266, LVA_35373, LVA_27844, LVA_27847	HER_8842, HER_49558, HER_36307
OG0004332	LVA_19718, LVA_14985, LVA_14460	HER_40476, HER_40464
OG0004336	LVA_12435, LVA_12220, LVA_12218, LVA_12432, LVA_2542	HER_46631, HER_46613
OG0004337	LVA_31432, LVA_32470, LVA_31946	HER_4725
OG0004339	LVA_21326	HER_4886, HER_5346, HER_5330, HER_5362, HER_4890, HER_5337, HER_4882, HER_5339, HER_5349
OG0004341	LVA_35914, LVA_36072, LVA_10777, LVA_10907	HER_49529
OG0004342	LVA_37006	HER_7535
OG0004374	LVA_8459	HER_33559
OG0004375	LVA_28961	HER_27815
OG0004376	LVA_28962	HER_27817
OG0004377	LVA_19340	HER_26719
OG0004379	LVA_8559	HER_34120, HER_34086
OG0004380	LVA_8558	HER_34119, HER_34085
OG0004381	LVA_3213	HER_19049
OG0004382	LVA_3705	HER_19039, HER_19042
OG0004383	LVA_14081, LVA_14215	HER_41522
OG0004386	LVA_31077, LVA_31140	HER_38102, HER_22879
OG0004387	LVA_3306	HER_18344, HER_18351
OG0004388	LVA_23960, LVA_24257	HER_46125
OG0004389	LVA_2300, LVA_2303, LVA_2310	HER_47536
OG0004390	LVA_10288	HER_49915
OG0004391	LVA_20924	HER_10117
OG0004392	LVA_26965	HER_2657, HER_2654
OG0004394	LVA_12497, LVA_12280	HER_22757
OG0004395	LVA_26221	HER_1592
OG0004396	LVA_26217	HER_1593
OG0004397	LVA_26215	HER_1595
OG0004398	LVA_182	HER_1969, HER_1975
OG0004399	LVA_27029, LVA_27031	HER_4869, HER_4859
OG0004401	LVA_8410	HER_31587, HER_31588
OG0004402	LVA_8409	HER_31589
OG0004404	LVA_14609	HER_41024
OG0004405	LVA_25145	HER_965, HER_924
OG0004407	LVA_11772	HER_23486
OG0004409	LVA_12166, LVA_12363	HER_23466
OG0004410	LVA_12626	HER_23416
OG0004411	LVA_12610	HER_23211
OG0004413	LVA_13429, LVA_13459	HER_23384
OG0004414	LVA_15824	HER_20070
OG0004415	LVA_13487	HER_23196
OG0004416	LVA_15829	HER_20074
OG0004418	LVA_12725	HER_22163
OG0004419	LVA_13560	HER_22185
OG0004420	LVA_12535, LVA_12316	HER_22206
OG0004421	LVA_12559	HER_22226
OG0004422	LVA_12000	HER_22264
OG0004423	LVA_11999	HER_22267
OG0004424	LVA_11992	HER_22277
OG0004425	LVA_12819	HER_22310
OG0004426	LVA_12798	HER_22347
OG0004427	LVA_13318	HER_22469, HER_22441, HER_22443
OG0004428	LVA_13348	HER_22530
OG0004429	LVA_13357	HER_22538
OG0004430	LVA_13365	HER_22546, HER_22547, HER_22548
OG0004431	LVA_12347, LVA_12157	HER_22615
